tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0164,001,DIODORUS ZONAS Rhet.,"Epigrammata, AG: 6.22, 98, 106; 7.365, 404, 627(?); 9.226, 312, 556; 11.43. Q: 374: Epigr. AG 6.42: Cf. ANONYMI EPIGRAMMATICI (AG) (0138 001). AG 6.256: Cf. ANTIPATER Epigr. (0114 001)","Epigrammata, AG: 6.22, 98, 106; 7.365, 404, 627(?); 9.226, 312, 556; 11.43. Q: 374: Epigr. AG 6.42: Cf. ANONYMI EPIGRAMMATICI (AG) (0138 001). AG 6.256: Cf. ANTIPATER Epigr. (0114 001).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2128,001,DIOGENES Epigr.,"Epigramma, AG: 7.613. Q: 41: Epigr","Epigramma, AG: 7.613. Q: 41: Epigr.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2328,001,DIOGENES Hist.,"Testimonium, FGrH #474: 3B:433. NQ: Test","Testimonium, FGrH #474: 3B:433. NQ: Test.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; FGrH/FHG inventory",No explicit reusable transcription found.,,,No existing approved scan record in scan_sources.csv.,,,low,EDITION_IDENTIFIED,locate unrestricted historical scan or map earlier witness,No provider OCR may be used.,2026-08-11
2328,002,DIOGENES Hist.,"Fragmenta, FGrH #474: 3B:433–434. Q: Hist","Fragmenta, FGrH #474: 3B:433–434. Q: Hist.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; FGrH/FHG inventory",No explicit reusable transcription found.,,,No existing approved scan record in scan_sources.csv.,,,low,EDITION_IDENTIFIED,locate unrestricted historical scan or map earlier witness,No provider OCR may be used.,2026-08-11
2328,003,DIOGENES Hist.,"Fragmenta, FHG 4: 392. Q: 128: Hist. frr. 1–4. Dup. partim 2328 002","Fragmenta, FHG 4: 392. Q: 128: Hist. frr. 1–4. Dup. partim 2328 002.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; FGrH/FHG inventory",No explicit reusable transcription found.,,,No existing approved scan record in scan_sources.csv.,,,low,EDITION_IDENTIFIED,locate unrestricted historical scan or map earlier witness,No provider OCR may be used.,2026-08-11
2348,001,DIOGENES Hist.,"Testimonium, FGrH #503: 3B:481. NQ: Test","Testimonium, FGrH #503: 3B:481. NQ: Test.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; FGrH/FHG inventory",No explicit reusable transcription found.,,,No existing approved scan record in scan_sources.csv.,,,low,EDITION_IDENTIFIED,locate unrestricted historical scan or map earlier witness,No provider OCR may be used.,2026-08-11
2469,001,DIOGENES Hist.,"Fragmentum, FGrH #692: 3C:532. Q: Hist","Fragmentum, FGrH #692: 3C:532. Q: Hist.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; FGrH/FHG inventory",No explicit reusable transcription found.,,,No existing approved scan record in scan_sources.csv.,,,low,EDITION_IDENTIFIED,locate unrestricted historical scan or map earlier witness,No provider OCR may be used.,2026-08-11
0859,x01,DIOGENES Med.,Fragmenta ap. Galenum. K12.686; 13.313. Cf. GALENUS Med. (0057 076),Fragmenta ap. Galenum. K12.686; 13.313. Cf. GALENUS Med. (0057 076).,Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
0859,x02,DIOGENES Med.,"Fragmenta ap. Aëtium (lib. 2–3). CMG, vol. 8.1, pp. 166, 301. Cf. AËTIUS Med. (0718 002–003)","Fragmenta ap. Aëtium (lib. 2–3). CMG, vol. 8.1, pp. 166, 301. Cf. AËTIUS Med. (0718 002–003).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
1319,001,DIOGENES Phil.,Testimonia,"Testimonia, ed. H. Diels and W. Kranz, Die Fragmente der Vorsokratiker, vol. 2, 6th edn., Berlin: Weidmann, 1952: 51–58. NQ: 2,688: Test. test. 1–33.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
