tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
4394,003,JOANNES ANTIOCHENUS Hist.,Fragmenta ex historia chronica,"Fragmenta ex historia chronica, ed. U. Roberto, Ioannis Antiocheni fragmenta ex historia chronica [Texte und Untersuchungen zur Geschichte der altchristlichen Literatur 154. Berlin - New York: De Gruyter, 2005]: 2–574. Cod: 59,019: Hist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
4327,001,JOANNES ARCHIEREUS Alchem.,"Ἰωάννου ἀρχιερέως τοῦ ἐν Ἐβειγίᾳ περὶ τῆς θείας τέχνης (e cod. Paris. B.N. gr. 2327, fol. 243r)","Ἰωάννου ἀρχιερέως τοῦ ἐν Ἐβειγίᾳ περὶ τῆς θείας τέχνης (e cod. Paris. B.N. gr. 2327, fol. 243r), ed. M. Berthelot and C. É. Ruelle, Collection des anciens alchimistes grecs, vol. 2, Paris: Steinheil, 1888: 263–267. Cod: 954: Alchem.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
3374,001,JOANNES Carpathius Theol.,"Capita ad monachos in India, MPG 85: 1837–1860. Cod: 9,300: Theol","Capita ad monachos in India, MPG 85: 1837–1860. Cod: 9,300: Theol.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
3374,002,JOANNES Carpathius Theol.,Capita theologica sive centurium secundum,"Capita theologica sive centurium secundum, ed. D. Balfour and M. Cunningham, A Supplement to the Philocalia: The Second Century of Saint John of Karpathos [The Archbishop Iakovos Library of Ecclesiastical and Historical Sources 16. Brookline, Mass.: Hellenic College Press, 1994]: 42–124. Cod: 6,002: Theol. JOANNES CHRYSOSTOMUS",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,001,JOANNES CHRYSOSTOMUS Scr. Eccl.,Ad Theodorum lapsum (lib. 2) (= Epistula ad Theodorum monachum),"Ad Theodorum lapsum (lib. 2) (= Epistula ad Theodorum monachum), ed. J. Dumortier, Jean Chrysostome. A Théodore [Sources chrétiennes 117. Paris: Éditions du Cerf, 1966]: 46–78. Cod: 3,011: Eccl., Epist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,002,JOANNES CHRYSOSTOMUS Scr. Eccl.,Ad Theodorum lapsum (lib. 1),"Ad Theodorum lapsum (lib. 1), ed. Dumortier, SC 117 (1966) 80–218. Cod: 14,157: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,003,JOANNES CHRYSOSTOMUS Scr. Eccl.,"Adversus oppugnatores vitae monasticae (lib. 1–3), MPG 47: 319–386. Cod: 31,196: Eccl","Adversus oppugnatores vitae monasticae (lib. 1–3), MPG 47: 319–386. Cod: 31,196: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,004,JOANNES CHRYSOSTOMUS Scr. Eccl.,"Ad Demetrium de compunctione (lib. 1), MPG 47: 393–410. Cod: 7,691: Eccl","Ad Demetrium de compunctione (lib. 1), MPG 47: 393–410. Cod: 7,691: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,005,JOANNES CHRYSOSTOMUS Scr. Eccl.,"Ad Stelechium de compunctione (lib. 2), MPG 47: 411–422. Cod: 5,534: Eccl","Ad Stelechium de compunctione (lib. 2), MPG 47: 411–422. Cod: 5,534: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,006,JOANNES CHRYSOSTOMUS Scr. Eccl.,"Ad Stagirium a daemone vexatum (lib. 1–3), MPG 47: 423–494. Cod: 31,926: Eccl","Ad Stagirium a daemone vexatum (lib. 1–3), MPG 47: 423–494. Cod: 31,926: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,007,JOANNES CHRYSOSTOMUS Scr. Eccl.,Contra eos qui subintroductas habent virgines,"Contra eos qui subintroductas habent virgines, ed. J. Dumortier, Saint Jean Chrysostome. Les cohabitations suspectes, Paris: Les Belles Lettres, 1955: 44–94. Cod: 9,035: Eccl., Epist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,008,JOANNES CHRYSOSTOMUS Scr. Eccl.,Quod regulares feminae viris cohabitare non debeant,"Quod regulares feminae viris cohabitare non debeant, ed. Dumortier, op. cit., 95– 137. Cod: 8,441: Eccl., Epist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,009,JOANNES CHRYSOSTOMUS Scr. Eccl.,De virginitate,"De virginitate, ed. H. Musurillo and B. Grillet, Jean Chrysostome. La virginité [Sources chrétiennes 125. Paris: Éditions du Cerf, 1966]: 92–394. Cod: 31,443: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,010,JOANNES CHRYSOSTOMUS Scr. Eccl.,Ad viduam juniorem,"Ad viduam juniorem, ed. G. H. Ettlinger and B. Grillet, Jean Chrysostome. A une jeune veuve. Sur le mariage unique [Sources chrétiennes 138. Paris: Éditions du Cerf, 1968]: 112–159. Cod: 4,639: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,011,JOANNES CHRYSOSTOMUS Scr. Eccl.,De non iterando conjugio,"De non iterando conjugio, ed. Ettlinger and Grillet, SC 138 (1968) 160–201. Cod: 4,221: Eccl.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,012,JOANNES CHRYSOSTOMUS Scr. Eccl.,"De incomprehensibili dei natura (= Contra Anomoeos, homiliae 1–5)","De incomprehensibili dei natura (= Contra Anomoeos, homiliae 1–5), ed. A.-M. Malingrey, Jean Chrysostome. Sur l'incompréhensibilité de Dieu [Sources chrétiennes 28 bis. Paris: Éditions du Cerf, 1970]: 92–322. Cod: 21,035: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,014,JOANNES CHRYSOSTOMUS Scr. Eccl.,"De beato Philogonio (= Contra Anomoeos, homilia 6), MPG 48: 747–756. Cod: 3,377: Encom., Hagiogr., Homilet","De beato Philogonio (= Contra Anomoeos, homilia 6), MPG 48: 747–756. Cod: 3,377: Encom., Hagiogr., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2062,015,JOANNES CHRYSOSTOMUS Scr. Eccl.,"De consubstantiali (= Contra Anomoeos, homilia 7), MPG 48: 755–768. Cod: 5,451: Homilet","De consubstantiali (= Contra Anomoeos, homilia 7), MPG 48: 755–768. Cod: 5,451: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
