tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0652,001,PHILOSTRATUS Junior Soph.,Imagines,"Imagines, ed. C. L. Kayser, Flavii Philostrati opera, vol. 2, Leipzig: Teubner, 1871 (repr. Hildesheim: Olms, 1964): 390–420. Cod: 7,217: Rhet.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/perseus-canonical-greekLit/data/tlg0652/tlg001/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0655,001,PARTHENIUS Myth.,Narrationes amatoriae,"Narrationes amatoriae, ed. E. Martini, Parthenii Nicaeni quae supersunt [Mythographi Graeci 2.1, suppl. Leipzig: Teubner, 1902]: 41–92. Cod: 6,805: Myth., Narr. Fict.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/perseus-canonical-greekLit/data/tlg0655/tlg001/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0655,002,PARTHENIUS Myth.,Poesis reliquiae,"Poesis reliquiae, ed. Martini, op. cit. , 11–37. Q: 197: Eleg., Poem. Elegiarum reliquiae (frr. 1–10): pp. 11–17. Carmina forma incerta (frr. 11–21): pp. 18– 22, 24, 26. Incertae sedis fragmenta (frr. 22–46): pp. 26–37.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0655,003,PARTHENIUS Myth.,Fragmenta et tituli,"Fragmenta et tituli, ed. H. Lloyd-Jones and P. Parsons, Supplementum Hellenisticum, Berlin: De Gruyter, 1983: 291–300, 302– 304, 306–315. Pap: 427: Eleg., Poem. frr. (+ titul.) 606–612b, 614–636, 639–664, 666. frr. 609–612b, 614: P. Gen. 97. fr. 626: P. Lit. Lond. 64. Dup. partim 0655 002.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0655,004,PARTHENIUS Myth.,Narrationes amatoriae,"Narrationes amatoriae, ed. J. L. Lightfoot, Parthenius of Nicaea: The poetical fragments and the Ἐρωτικὰ Παθήματα, Oxford: Clarendon Press, 1999: 307–364. Cod: 6,877: Myth., Narr. Fict. Dup. 0655 001.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0658,001,HELIODORUS Scr. Erot.,Aethiopica,"Aethiopica, ed. R. M. Rattenbury, T. W. Lumb, and J. Maillon, Héliodore. Les Éthiopiques (Théagène et Chariclée), 3 vols., 2nd edn., Paris: Les Belles Lettres, 1960: 1:2–124; 2:2–164; 3:2–126. Cod: 76,350: Narr. Fict.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0658/tlg001/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0658,002,HELIODORUS Scr. Erot.,"Epigrammata, AG: 9.485, 490. Q: 84: Epigr","Epigrammata, AG: 9.485, 490. Q: 84: Epigr.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0663,001,PRAECEPTA SALUBRIA,Praecepta salubria,"Praecepta salubria, ed. U. C. Bussemaker, Poetae bucolici et didactici, Paris: Didot, 1862: 132–134. Cod: 609: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0666,001,ADRIANUS Rhet. et Soph.,Declamatio,"Declamatio, ed. H. Hinck, Polemonis declamationes quae exstant duae, Leipzig: Teubner, 1873: 44–45. Cod: 282: Rhet.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0666/tlg001/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0667,001,MARCELLINUS I Med.,De pulsibus,"De pulsibus, ed. H. Schöne, ""Marcellinos' Pulslehre. Ein griechisches Anekdoton,"" in Festschrift zur 49. Versammlung deutscher Philologen und Schulmänner [Basel: Birkhauser, 1907]: 455–471. Cod: 4,919: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
