tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2408,001,HIEROCLES Hist.,"Fragmenta, FHG 4: 430. Q: Hist","Fragmenta, FHG 4: 430. Q: Hist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
1429,001,HIEROCLES Phil.,Ἠθικὴ στοιχείωσις,"Ἠθικὴ στοιχείωσις, ed. J. von Arnim, Hierokles. Ethische Elementarlehre (Papyrus 9780) [Berliner Klassikertexte 4. Berlin: Weidmann, 1906]: 7–47. Pap: 3,563: Phil.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
1429,002,HIEROCLES Phil.,Fragmenta ethica (ap. Stobaeum),"Fragmenta ethica (ap. Stobaeum), ed. von Arnim, op. cit., 48–63. Q: 5,243: Phil.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
1429,003,HIEROCLES Phil.,Fragmenta (ap. Sudam),"Fragmenta (ap. Sudam), ed. von Arnim, op. cit., 64. Q: 106: Phil.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2571,001,HIEROCLES Phil.,In aureum carmen,"In aureum carmen, ed. F. G. Köhler, Hieroclis in aureum Pythagoreorum carmen commentarius, Stuttgart: Teubner, 1974: 5–122. HIEROCLES et PHILAGRIUS Scriptores Facetiarum Cod: 26,216: Comm.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2360,001,HIERON Hist.,"Titulus, FGrH #518: 3B:491. NQ: Hist","Titulus, FGrH #518: 3B:491. NQ: Hist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
1953,001,HIERONYMUS Hist.,"Testimonia, FGrH #154: 2B:829–830. NQ: Test","Testimonia, FGrH #154: 2B:829–830. NQ: Test.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
1953,002,HIERONYMUS Hist.,"Fragmenta, FGrH #154: 2B:830–835. Q: Hist","Fragmenta, FGrH #154: 2B:830–835. Q: Hist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
1953,003,HIERONYMUS Hist.,"Fragmenta, FHG 2: 452–455. Q: 1,019: Hist","Fragmenta, FHG 2: 452–455. Q: 1,019: Hist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2526,001,HIERONYMUS Hist.,"Fragmenta, FGrH #787: 3C:799–800. Q: Hist","Fragmenta, FGrH #787: 3C:799–800. Q: Hist.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
