tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
3237,004,Matthaeus BLASTARES Scr. Eccl. et,Macarismi octoechi,"Macarismi octoechi, ed. Paschos, Θεολογία 52.1 (1981) 100–140. Cod: Liturg.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3237,005,Matthaeus BLASTARES Scr. Eccl. et,Macarismi,"Macarismi, ed. Paschos, Θεολογία 52.2 (1981) 255–269. Cod: Liturg.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
9541,001,Meletius BLASTUS Epist.,Sermo ad Thomam Contarinem (e cod. Ven. Marc. VII 915 [8593]),"Sermo ad Thomam Contarinem (e cod. Ven. Marc. VII 915 [8593]), ed. B. Laourdas, “Κρητικὰ Παλαιογραφικά 15. Μελέτιος Βλαστὸς πρὸς Θωμᾶν Κονταρίνην,” Κρητικὰ Χρονικά 6 (1952) 43–47. Cod: Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
0787,x01,BLASTUS Med.,"Fragmenta ap. Galenum. K13.17, 19, 20. Cf. GALENUS Med. (0057 076)","Fragmenta ap. Galenum. K13.17, 19, 20. Cf. GALENUS Med. (0057 076).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
4333,001,Nicephorus BLEMMYDES Alchem.,"Νικηφόρου τοῦ Βλεμμύδου περὶ τῆς χρυσοποιίας (fort. auctore Nicephoro Blemmyde alio) (e cod. Paris. B.N. gr. 2509, fol. 137r)","Νικηφόρου τοῦ Βλεμμύδου περὶ τῆς χρυσοποιίας (fort. auctore Nicephoro Blemmyde alio) (e cod. Paris. B.N. gr. 2509, fol. 137r), ed. M. Berthelot and C. É. Ruelle, Collection des anciens alchimistes grecs, vol. 2, Paris: Steinheil, 1888: 452–457. Cod: 1,246: Alchem., Comm.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4333,002,Nicephorus BLEMMYDES Alchem.,"Ἅπερ χρῄζει ἡ παροῦσα κατασκευή (fort. auctore Nicephoro Blemmyde alio) (e cod. Paris. B.N. gr. 2509, fol. 139r)","Ἅπερ χρῄζει ἡ παροῦσα κατασκευή (fort. auctore Nicephoro Blemmyde alio) (e cod. Paris. B.N. gr. 2509, fol. 139r), ed. Berthelot and Ruelle, op. cit., 458–459. Cod: 170: Alchem., Comm.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,001,Nicephorus BLEMMYDES Phil. et Theol.,Curriculum vitae,"Curriculum vitae, ed. J. A. Munitiz, Nicephori Blemmydae Autobiographia sive Curriculum Vitae necnon Epistula Universalior [Corpus Christianorum. Series Graeca 13. Turnhout: Brepols, 1984]: 3–83. Cod: 19,678: Biogr.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,002,Nicephorus BLEMMYDES Phil. et Theol.,Epistula universalior,"Epistula universalior, ed. Munitiz, CCG 13 (1984) 91–94. Cod: 801: Epist.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,003,Nicephorus BLEMMYDES Phil. et Theol.,Regia statua,"Regia statua, ed. H. Hunger and I. Sevcenko, Des Nikephoros Blemmydes Βασιλικὸς Ἀνδριάς und dessen Metaphrase von Georgios Galesiotes und Georgios Oinaiotes: Ein weiterer Beitrag zum Verständnis der byzantinischen Schrift-Koine [Wiener Byzantinistische Studien 18. Vienna: Österreichische Akademie der Wissenschaften, 1986]: 44–116. Cod: 7,569: Phil., Rhet. Cf. et Georgius GALESIOTES Rhet. (3238 001). Cf. et Georgius OENAEOTES Rhet. (3239 001).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,004,Nicephorus BLEMMYDES Phil. et Theol.,Laudatio sancti Joannis Evangelistae,"Laudatio sancti Joannis Evangelistae, ed. J. A. Munitiz, ""Blemmydes' Encomium on Christ's holy apostle and evangelist, John the theologian,"" Analecta Bollandiana 107 (1989) 302–344. Cod: 5,117: Encom., Hagiogr.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,005,Nicephorus BLEMMYDES Phil. et Theol.,Orationes de vitae fine,"Orationes de vitae fine, ed. W. Lackner, Nikephoros Blemmydes, Gegen die Vorherbestimmung der Todesstunde [Corpus philosophorum Medii Aevi. Philosophi Byzantini 2. Athens-Leiden: Akademy of Athens-Brill, 1985]: 1–34. Cod: 10,252: Dialog., Phil., Theol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,006,Nicephorus BLEMMYDES Phil. et Theol.,Conspectus geographiae,"Conspectus geographiae, ed. K. Müller, Γεωγραφία συνοπτική [Geographi Graeci Minores 2. Paris: Didot, 1861 (repr. Hildesheim: Olms, 1965)]: 458–468. Cod: 7,381: Geogr., Phil.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,007,Nicephorus BLEMMYDES Phil. et Theol.,Historia terrae,"Historia terrae, ed. Müller, op. cit., 469– 470. Cod: 1,144: Geogr., Phil.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,008,Nicephorus BLEMMYDES Phil. et Theol.,"Epitome logicae, MPG 142: 685–1004. Cod: 50,352: Phil","Epitome logicae, MPG 142: 685–1004. Cod: 50,352: Phil.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,009,Nicephorus BLEMMYDES Phil. et Theol.,"Epitome physicae, MPG 142: 1021–1320. Cod: 53,922: Phil","Epitome physicae, MPG 142: 1021–1320. Cod: 53,922: Phil.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,010,Nicephorus BLEMMYDES Phil. et Theol.,Versus consolatorii ad imperatorem Joannem Vatatzem,"Versus consolatorii ad imperatorem Joannem Vatatzem, ed. J. B. Bury, ""An unpublished poem of Nicephorus Blemmydes,"" Byzantinische Zeitschrift 10 (1901) 418–421. Cod: 858: Poem.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,011,Nicephorus BLEMMYDES Phil. et Theol.,Fragmentum ex typico (cap. 1),"Fragmentum ex typico (cap. 1), ed. Munitiz, CS 13 (1984) xxx–xxxi. Cod: 261: Eccl., Legal., Typic.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3092,012,Nicephorus BLEMMYDES Phil. et Theol.,Fragmentum ex typico (cap. 4),"Fragmentum ex typico (cap. 4), ed. J. A. Munitiz, ""A missing chapter from the typikon of Nikephoros Blemmydes,"" Revue des études byzantines 44 (1986) 204–205. Cod: 565: Eccl., Legal., Typic.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
