tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0057,057,GALENUS Med.,De locis affectis libri vi,"De locis affectis libri vi, ed. Kühn, op. cit., vol. 8, 1–452. Cod: 69,851: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg057.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,058,GALENUS Med.,De pulsibus libellus ad tirones,"De pulsibus libellus ad tirones, ed. Kühn, op. cit., vol. 8, 453–492. Cod: 5,977: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg058.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,059,GALENUS Med.,De differentia pulsuum libri iv,"De differentia pulsuum libri iv, ed. Kühn, op. cit., vol. 8, 493–765. Cod: 42,803: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg059.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,060,GALENUS Med.,De dignoscendis pulsibus libri iv,"De dignoscendis pulsibus libri iv, ed. Kühn, op. cit., vol. 8, 766–961. Cod: 31,232: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg060.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,061,GALENUS Med.,De causis pulsuum libri iv,"De causis pulsuum libri iv, ed. Kühn, op. cit., vol. 9 (1825; repr. 1965) 1–204. Cod: 32,090: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg061.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a
						Creative Commons Attribution-ShareAlike 4.0 International License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,062,GALENUS Med.,De praesagitione ex pulsibus libri iv,"De praesagitione ex pulsibus libri iv, ed. Kühn, op. cit., vol. 9, 205–430. Cod: 36,317: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg062.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a
						Creative Commons Attribution-ShareAlike 4.0 International License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,063,GALENUS Med.,Synopsis librorum suorum de pulsibus,"Synopsis librorum suorum de pulsibus, ed. Kühn, op. cit., vol. 9, 431–533. Cod: 15,724: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg063.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,064,GALENUS Med.,De crisibus libri iii,"De crisibus libri iii, ed. B. Alexanderson, Galenos. Περὶ κρίσεων [Studia Graeca et Latina Gothoburgensia 23. Göteborg: Elanders, 1967]: 69–212. Cod: 33,718: Med. GALENUS",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg064.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a
						Creative Commons Attribution-ShareAlike 4.0 International License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,065,GALENUS Med.,De diebus decretoriis libri iii,"De diebus decretoriis libri iii, ed. Kühn, op. cit., vol. 9, 769–941. Cod: 27,266: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg065.1st1K-grc1:1.1,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,066,GALENUS Med.,De methodo medendi libri xiv,"De methodo medendi libri xiv, ed. Kühn, op. cit., vol. 10, 1–1021. Cod: 157,545: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg066.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,067,GALENUS Med.,Ad Glauconem de medendi methodo libri ii,"Ad Glauconem de medendi methodo libri ii, ed. Kühn, op. cit., vol. 11 (1826; repr. 1965) 1–146. Cod: 22,888: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg067.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,068,GALENUS Med.,De venae sectione adversus Erasistratum,"De venae sectione adversus Erasistratum, ed. Kühn, op. cit., vol. 11, 147–186. Cod: 5,970: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg068.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,069,GALENUS Med.,De venae sectione adversus Erasistrateos Romae degentes,"De venae sectione adversus Erasistrateos Romae degentes, ed. Kühn, op. cit., vol. 11, 187–249. Cod: 9,041: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg069.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,070,GALENUS Med.,De curandi ratione per venae sectionem,"De curandi ratione per venae sectionem, ed. Kühn, op. cit., vol. 11, 250–316. Cod: 10,056: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg070.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,071,GALENUS Med.,"De hirudinibus, revulsione, cucurbitula, incisione et scarificatione","De hirudinibus, revulsione, cucurbitula, incisione et scarificatione, ed. Kühn, op. cit., vol. 11, 317–322. Cod: 704: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg071.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,072,GALENUS Med.,De purgantium medicamentorum facultate,"De purgantium medicamentorum facultate, ed. J. Ehlert, Galeni de purgantium medicamentorum facultate [Diss. Göttingen. 1959]: 1–21. Cod: 2,989: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg072.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a
						Creative Commons Attribution-ShareAlike 4.0 International License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,073,GALENUS Med.,Quos quibus catharticis medicamentis et quando purgare oporteat (ap. Oribasium),"Quos quibus catharticis medicamentis et quando purgare oporteat (ap. Oribasium), ed. Raeder, CMG 6.1.1 (1928) 221–227. Q: 1,993: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg073.1st1K-grc2:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,074,GALENUS Med.,Pro puero epileptico consilium,"Pro puero epileptico consilium, ed. W. Keil, Galeni puero epileptico consilium [Diss. Göttingen. 1959]: 1–23. Cod: 3,234: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg074.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,075,GALENUS Med.,De simplicium medicamentorum temperamentis ac facultatibus libri xi,"De simplicium medicamentorum temperamentis ac facultatibus libri xi, ed. Kühn, op. cit., vols. 11–12, 11:379–892; 12:1–377. Cod: 133,883: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg075.1st1K-grc1:6.1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
0057,076,GALENUS Med.,De compositione medicamentorum secundum locos libri x,"De compositione medicamentorum secundum locos libri x, ed. Kühn, op. cit., vols. 12–13 (12:1826; 13:1827; repr. 1965) 12:378–1007; 13:1–361. Cod: 139,446: Med.",First1KGreek local catalog; exact TLG ID,Exact open TEI match.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0057.tlg076.1st1K-grc1:1.1,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",No scan acquired.,,,high,TEXT_OPEN_UNVERIFIED,Compare textual boundaries.,No third-party OCR.,2026-08-11
