tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
9052,007,PACHOMIUS Rhusanus Gramm. et,Commentarium in Platonis Parmenidem,"Commentarium in Platonis Parmenidem, ed. L. G. Westerink, T. A. Gadra, S. M. Honea, P. M. Stinger, and G. Umholtz, George Pachymeres, Commentary on Plato's Parmenides [Anonymous Sequel to Proclus' Commentary] [Corpus philosophorum Medii Aevi. Philosophi Byzantini 4. Athens, Paris, Brussels, 1989]: 1–62. Cod: 22,960: Phil. Cf. et PLATO Phil. (0059 009).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,007,PACHOMIUS Rhusanus Gramm. et,Commentarium in Platonis Parmenidem,"Commentarium in Platonis Parmenidem, ed. L. G. Westerink, T. A. Gadra, S. M. Honea, P. M. Stinger, and G. Umholtz, George Pachymeres, Commentary on Plato's Parmenides [Anonymous Sequel to Proclus' Commentary] [Corpus philosophorum Medii Aevi. Philosophi Byzantini 4. Athens, Paris, Brussels, 1989]: 1–62. Cod: 22,960: Phil. Cf. et PLATO Phil. (0059 009).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,008,PACHOMIUS Rhusanus Gramm. et,Translatio Boethii De topicis differentiis,"Translatio Boethii De topicis differentiis, ed. D. Z. Nikitas, Boethius, De topicis differentiis καὶ οἱ βυζαντινὲς μεταφράσεις τῶν Μανουὴλ Ὁλοβώλου καὶ Προχόρου Κυδώνη. Παράρτημα /Anhang: Eine Pachymeres-Weiterbearbeitung der Holobolos-Übersetzung [Corpus philosophorum Medii Aevi. Philosophi Byzantini 5. Athens, Paris, Brussels, 1990]: 233–239. Cod: 1,077: Transl. Cf. et Manuel HOLOBOLUS Philol. et Theol. (4065 005).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,008,PACHOMIUS Rhusanus Gramm. et,Translatio Boethii De topicis differentiis,"Translatio Boethii De topicis differentiis, ed. D. Z. Nikitas, Boethius, De topicis differentiis καὶ οἱ βυζαντινὲς μεταφράσεις τῶν Μανουὴλ Ὁλοβώλου καὶ Προχόρου Κυδώνη. Παράρτημα /Anhang: Eine Pachymeres-Weiterbearbeitung der Holobolos-Übersetzung [Corpus philosophorum Medii Aevi. Philosophi Byzantini 5. Athens, Paris, Brussels, 1990]: 233–239. Cod: 1,077: Transl. Cf. et Manuel HOLOBOLUS Philol. et Theol. (4065 005).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,009,PACHOMIUS Rhusanus Gramm. et,Historia brevis,"Historia brevis, ed. A. Failler, Le version brève des Relations Historiques de Georges Pachymérès, vols. 1–2, Paris: Institut Français d'Études Byzantines, 2001/2: 1:1–202; 2:3– 174. Cod: 142,340: Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,009,PACHOMIUS Rhusanus Gramm. et,Historia brevis,"Historia brevis, ed. A. Failler, Le version brève des Relations Historiques de Georges Pachymérès, vols. 1–2, Paris: Institut Français d'Études Byzantines, 2001/2: 1:1–202; 2:3– 174. Cod: 142,340: Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,010,PACHOMIUS Rhusanus Gramm. et,In Aristotelis meteorologicorum commentarium (liber v),"In Aristotelis meteorologicorum commentarium (liber v), ed. I. Telelis, Commentary in Aristotle's Meteorologica Βιβλίον πέμπτον, Τῶν μετεωρικῶν [Corpus Philosophorum Medii Aevi. Commentaria in Aristotelem Byzantina 6. Athens: Academy of Athens, 2012]: 3–75. Cod: 14,767: Comm., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,011,PACHOMIUS Rhusanus Gramm. et,In Aristoteles de partibus animalium commentarium (liber vi),"In Aristoteles de partibus animalium commentarium (liber vi), ed. E. Pappa, Kommentar zu De partibus animalium des Aristoteles [Corpus Philosophorum Medii Aevi. Commentaria in Aristotelem Byzantina 4/1. Athens: Academy of Athens, 2008]: 3–48. Cod: 9,343: Comm., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,012,PACHOMIUS Rhusanus Gramm. et,In Aristotelis metaphysicam commentarium (liber x),"In Aristotelis metaphysicam commentarium (liber x), ed. E. Pappa, Kommentar zu Metaphysik des Aristoteles, (Buch 10) [Corpus Philosophorum Medii Aevi. Commentaria in Aristotelem Byzantina 2. Athens: Academy of Athens, 2002]: 3–84. Cod: 18,149: Comm., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9052,013,PACHOMIUS Rhusanus Gramm. et,In Aristotelis Ethica Nicomachea commentaria (liber xi),"In Aristotelis Ethica Nicomachea commentaria (liber xi), ed. K. Oikomomakos, Βιβλίον ἐνδέκατον Τα Ἠθικὰ, ἤτοι τὰ Νικομάχεια [Corpus Philosophorum Medii Aevi. Commentaria in Aristotelem Byzantina 3. PAEANES (CA) Athens: Academy of Athens, 2005]: 3–99. Cod: 22,717: Comm., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
