tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0470,001,LEUCO Comic.,Fragmentum,"Fragmentum, ed. T. Kock, Comicorum Atticorum fragmenta, vol. 1, Leipzig: Teubner, 1880: 703–704. Q: 13: Comic. fr. 1 + tituli.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
0470,002,LEUCO Comic.,Fragmentum,"Fragmentum, ed. A. Meineke, Fragmenta comicorum Graecorum, vol. 2.2, Berlin: Reimer, 1840 (repr. Berlin: De Gruyter, 1970): 749. Q: 9: Comic.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
0470,003,LEUCO Comic.,Fragmentum,"Fragmentum, ed. C. Austin, Comicorum Graecorum fragmenta in papyris reperta, Berlin: De Gruyter, 1973: 120–121. Pap: 12: Comic. fr. 102.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
0470,004,LEUCO Comic.,Fragmenta,"Fragmenta, ed. R. Kassel and C. Austin, Poetae Comici Graeci (PCG), vol. 5, Berlin: De Gruyter, 1986: 611–614. Q: Comic. Ὄνος ἀσκοφόρος (titulus): p. 611. Πρέσβεις (titulus): p. 612. Φράτερες: frr. 1–5, pp. 612–613. Incertarum fabularum fragmenta: frr. 6–7, pp. 613–614. Dup. partim 0470 001.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
4461,001,LEX AGRARIA,Capita legis agrariae,"Capita legis agrariae, ed. W. Ashburner, ""The Farmer's Law,"" The Journal of Hellenic Studies 30 (1910) 97–108. Cod: 2,440: Jurisprud., Legal.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
3011,001,LEX MOSAICA,Mosaicos Nomos,"Mosaicos Nomos, ed. L. Burgmann and Sp. Troianos, ""Nomos Mosaïkos,"" in Fontes Minores III [Forschungen zur byzantinischen Rechtsgeschichte 4. Frankfurt am Main: Vittorio Klostermann, 1979]: 138–167. Cod: 5,262: Jurisprud., Relig.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
4460,001,LEX RHODIA,Capita legis Rhodiensium,"Capita legis Rhodiensium, ed. W. AshLEXICA BEKKERIANA burner, The Rhodian Sea-law, Oxford: Clarendon Press, 1909: 1–56. Cod: 3,620: Jurisprud., Legal. LEXICA BEKKERIANA Varia Cf. LEXICA SEGUERIANA (4289).",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
4303,001,LEXICA IN OPERA GREGORII NA-,Lexicon in orationes Gregorii Nazianzeni (= Λέξεις ἐκ τοῦ Θεολόγου) (e cod. Barocciano 50),"Lexicon in orationes Gregorii Nazianzeni (= Λέξεις ἐκ τοῦ Θεολόγου) (e cod. Barocciano 50), ed. J. Sajdak, ""Anonymi Oxoniensis lexicon in orationes Gregorii Nazianzeni,"" in H. Erbse and K. Latte (eds.), Lexica Graeca minora [Hildesheim: Olms, 1965]: 170–188. Cod: 2,055: Lexicogr., Schol.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
4303,002,LEXICA IN OPERA GREGORII NA-,Lexicon in carmina Gregorii Nazianzeni (= Lexicon Casinense) (e cod. Casinensi Arch. Abbat. T 550),"Lexicon in carmina Gregorii Nazianzeni (= Lexicon Casinense) (e cod. Casinensi Arch. Abbat. T 550), ed. D. Kalamakis, ""In sancti Gregorii Nazianzeni carmina lexicon Casinense,"" Athena 81 (1995) 256–299. Cod: 3,383: Lexicogr.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
4303,003,LEXICA IN OPERA GREGORII NA-,Lexicon in carmina Gregorii Nazianzeni (ordine versuum),"Lexicon in carmina Gregorii Nazianzeni (ordine versuum), ed. D. Kalamakis, Λεξικὰ τῶν ἐπῶν Γρηγορίου τοῦ Θεολόγου μετὰ γενικῆς θεωρήσεως τῆς πατερικῆς λεξικογραφίας, Athens: Papadakis, 1992: 119–143. Cod: 2,248: Lexicogr.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
