tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
1250,001,CERCIDAS Iamb.,Fragmenta,"Fragmenta, ed. J. U. Powell, Collectanea Alexandrina, Oxford: Clarendon Press, 1925 (repr. 1970): 202–218. Pap: 1,131: Iamb. frr. 1–18. fr. 17: P. Lond. 2.155. fr. 18: P. Heidelb. inv. 310. CERCOPS Epic. 6 B.C.?: Milesius Cf. AEGIMIUS (0668).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2286,001,CERCOPS Phil.,Testimonium,"Testimonium, ed. H. Diels and W. Kranz, Die Fragmente der Vorsokratiker, vol. 1, 6th edn., Berlin: Weidmann, 1951: 105–106. NQ: 85: Test.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
0151,001,CEREALIUS Epigr.,"Epigrammata, AG: 11.129, 144. Q: 71: Epigr","Epigrammata, AG: 11.129, 144. Q: 71: Epigr.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
1252,001,CERTAMEN HOMERI ET HESIODI,Certamen Homeri et Hesiodi (P. Petrie 25),"Certamen Homeri et Hesiodi (P. Petrie 25), ed. T. W. Allen, Homeri opera, vol. 5, Oxford: Clarendon Press, 1912 (repr. 1969): 225. Pap: 166: Narr. Fict.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
1252,002,CERTAMEN HOMERI ET HESIODI,Certamen Homeri et Hesiodi,"Certamen Homeri et Hesiodi, ed. Allen, op. cit., 225–238. Cod: 2,414: Narr. Fict.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local First1KGreek TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1252.tlg002.1st1K-grc1:1,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International
 License",No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
1252,003,CERTAMEN HOMERI ET HESIODI,Certamen Homeri et Hesiodi,"Certamen Homeri et Hesiodi, ed. P. Bassino, The ‘Certamen Homeri et Hesiodi’: A commentary [Texte und Kommentare Band 59. Berlin: De Gruyter, 2019]: 86–94 (even pages). Cod: Narr. Fict. Dup. 1252 001.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3077,001,Michael CERULARIUS Scr. Eccl. et,Panoplia [Dub.],"Panoplia [Dub.], ed. A. Michel, Humbert und Kerullarios: Quellen und Studien zum Schisma des XI Jahrhunderts [Quellen und Forschungen aus dem Gebiete der Geschichte 23. Paderborn: Ferdinand Schöningh, 1930]: 208–280. Cod: 10,952: Theol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3077,002,Michael CERULARIUS Scr. Eccl. et,Adversus Francos,"Adversus Francos, ed. A. Pavlov, Kriticheskie opyty po istorii drevneishei greko-russkoi polemiki protiv latinian, St. Petersburg, 1878: 151–153. Cod: 326: Theol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3077,003,Michael CERULARIUS Scr. Eccl. et,De azymis [Sp.],"De azymis [Sp.], ed. A. Michel, ""Verstreute Kerullarios-und Humbert-Texte,"" Römische Quartalschrift für christliche Altertumskunde und Kirchengeschichte 39 (1931) 361–366. Cod: 724: Epist., Theol. Textus partim = MPG 130, 1180–1184.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3077,004,Michael CERULARIUS Scr. Eccl. et,Epistulae ad Petrum III Antiochenum,"Epistulae ad Petrum III Antiochenum, ed. W. Will, Acta et scripta quae de controversiis Ecclesiae Graecae et Latinae saeculo undecimo composita extant, Leipzig - Marburg, 1861 (repr. Frankfurt am Main: Minerva, 1963): 172–188. Cod: 2,726: Epist. Cf. et PETRUS III Epist. et Scr. Eccl. (3108 002). Epistula I, pp. 172–184 (= MPG 120, 781– 796). Epistula II, pp. 184–188 (= MPG 120, 816– 820).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3324,001,Julianus CESARINUS Theol.,Memoria de additione ad symbolum,"Memoria de additione ad symbolum, ed. G. Hofmann, Sermones inter concilium Florentinum conscripti [Concilium Florentinum Documenta et Scriptores Ser. A 10.1. Rome: Pontificum Institutum Orientalium Studiorum, 1971]: 95–119. Cod: Theol. Cf. Nicolaus SECUNDINUS Epist. et Transl. (4444 004).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
