tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2797,030,HESYCHIUS Scr. Eccl.,Homilia i in sanctum pascha (homilia 3) (e cod. Sinaitico gr. 492),"Homilia i in sanctum pascha (homilia 3) (e cod. Sinaitico gr. 492), ed. Aubineau, op. cit., 89–96. Cod: 720: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,031,HESYCHIUS Scr. Eccl.,Homilia ii in sanctum pascha (homilia 4) (e cod. Sinaitico gr. 492),"Homilia ii in sanctum pascha (homilia 4) (e cod. Sinaitico gr. 492), ed. Aubineau, op. cit., 112–116. Cod: 483: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,032,HESYCHIUS Scr. Eccl.,Homilia i de sancta Maria deipara (homilia 5),"Homilia i de sancta Maria deipara (homilia 5), ed. Aubineau, op. cit., 158–168. Cod: 1,393: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,033,HESYCHIUS Scr. Eccl.,Homilia ii de sancta Maria deipara (homilia 6),"Homilia ii de sancta Maria deipara (homilia 6), ed. Aubineau, op. cit., 194–204. Cod: 1,489: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,034,HESYCHIUS Scr. Eccl.,In sanctum Andream (homilia 7),"In sanctum Andream (homilia 7), ed. Aubineau, op. cit., 240–260. Cod: 2,727: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,035,HESYCHIUS Scr. Eccl.,In sanctum Antonium (homilia 8),"In sanctum Antonium (homilia 8), ed. Aubineau, op. cit., 280–288. Cod: 1,068: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,036,HESYCHIUS Scr. Eccl.,In sanctum Stephanum (homilia 9),"In sanctum Stephanum (homilia 9), ed. Aubineau, op. cit., 328–350. Cod: 2,890: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,037,HESYCHIUS Scr. Eccl.,In sanctos Jacobum et David (homilia 10) (e Photii Bibliotheca cod. 275),"In sanctos Jacobum et David (homilia 10) (e Photii Bibliotheca cod. 275), ed. Aubineau, op. cit., 367–368. Q: 262: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,038,HESYCHIUS Scr. Eccl.,Homilia i in sanctum Lazarum (homilia 11),"Homilia i in sanctum Lazarum (homilia 11), ed. Aubineau, op. cit., 402–426. Cod: 2,017: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,039,HESYCHIUS Scr. Eccl.,Homilia ii in sanctum Lazarum (homilia 12),"Homilia ii in sanctum Lazarum (homilia 12), ed. Aubineau, op. cit., 448–462. Cod: 1,336: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,040,HESYCHIUS Scr. Eccl.,In sanctos Petrum et Paulum (homilia 13),"In sanctos Petrum et Paulum (homilia 13), ed. Aubineau, op. cit., 499–508. Cod: 1,346: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,041,HESYCHIUS Scr. Eccl.,In sanctum Procopium (homilia 14),"In sanctum Procopium (homilia 14), ed. Aubineau, op. cit., 546–564. Cod: 2,391: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,042,HESYCHIUS Scr. Eccl.,Homilia de jejunio (homilia 15) (e cod. Sinaitico gr. 491),"Homilia de jejunio (homilia 15) (e cod. Sinaitico gr. 491), ed. Aubineau, op. cit., 583– 592. Cod: 1,079: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,048,HESYCHIUS Scr. Eccl.,In conceptionem venerabilis praecursoris (homilia 16),"In conceptionem venerabilis praecursoris (homilia 16), ed. Aubineau, vol. 2. Les homélies xvi–xxi, SubsHag 59 (1980) 668– 704. Cod: 3,888: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,049,HESYCHIUS Scr. Eccl.,In sanctos martyres (fragmentum) (homilia 17) [Dub.],"In sanctos martyres (fragmentum) (homilia 17) [Dub.], ed. Aubineau, vol. 2. Les homélies xvi–xxi, op. cit., 712–714. Cod: 312: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,050,HESYCHIUS Scr. Eccl.,In Lazarum et in ramos palmarum (homilia 18) (olim sub nomine Titi Bostrensis) [Sp.],"In Lazarum et in ramos palmarum (homilia 18) (olim sub nomine Titi Bostrensis) [Sp.], ed. Aubineau, vol. 2. Les homélies xvi– xxi, op. cit., 748–776. Cod: 2,956: Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,051,HESYCHIUS Scr. Eccl.,Homilia i in sanctum Longinum centurionem (homilia 19) [Dub.],"Homilia i in sanctum Longinum centurionem (homilia 19) [Dub.], ed. Aubineau, vol. 2. Les homélies xvi–xxi, op. cit., 817–844. Cod: 2,634: Homilet. Cf. et SYMEON Metaphrastes Hagiogr. et Hist. (3115 068).",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,052,HESYCHIUS Scr. Eccl.,Homilia ii in sanctum Longinum centurionem (homilia 20) [Dub.],"Homilia ii in sanctum Longinum centurionem (homilia 20) [Dub.], ed. Aubineau, vol. 2. Les homélies xvi–xxi, op. cit., 872–900. Cod: 4,021: Homilet. HESYCHIUS Sinaïta",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,053,HESYCHIUS Scr. Eccl.,In sanctum Lucam (homilia 21) [Dub.],"In sanctum Lucam (homilia 21) [Dub.], ed. Aubineau, vol. 2. Les homélies xvi–xxi, op. cit., 936–950. Cod: 1,286: Encom., Homilet.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
2797,058,HESYCHIUS Scr. Eccl.,Laudatio sancti Joannis Chrysostomi,"Laudatio sancti Joannis Chrysostomi, ed. F. Halkin, Douze récits byzantins sur saint Jean Chrysostome [Subsidia hagiographica 60. Brussels: Société des Bollandistes, 1977]: 444–472. Cod: 7,168: Hagiogr.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
3388,001,HESYCHIUS Sinaïta Theol.,De temperantia et virtute,"De temperantia et virtute, ed. M. Waegeman, ""Les 24 chapitres De temperantia et virtute d'Hésychius le Sinaïte (Édition critique),"" Sacris erudiri XXII,2 (1974–75) 218–270. Cod: 5,442: Theol.",base-3; exact-URN local lookup,No exact reusable Greek TEI or rights-cleared scan verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR or images used.,2026-08-11
