tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
1546,001,OECHALIAE HALOSIS,Oechaliae halosis (fragmenta),A. Bernabé (1987),base-3; specialist repositories; web search,No reusable complete text found.,,,,,,medium,BLOCKED_RIGHTS,seek ancient witnesses/pre-1987 collection,,2026-08-11
1547,001,OEDIPODEA,Oedipodea (fragmentum),A. Bernabé (1987),base-3; specialist repositories; web search,No reusable complete text found.,,,,,,medium,BLOCKED_RIGHTS,seek ancient witness/pre-1987 collection,,2026-08-11
1548,002,OENOMAUS Phil.,"Epigramma, AG 9.749",Anthologia Graeca,base-3; Perseus Greek Anthology TEI,Cited epigram is in Paton TEI.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg7000.tlg001.perseus-grc8:9.749/,CC-BY-SA-4.0,,,,high,TEXT_OPEN_UNVERIFIED,compare locus,,2026-08-11
1550,001,ORACULA CHALDAICA,Oracula,É. des Places (1971),base-3; specialist repositories; web search,No openly licensed complete Greek edition found.,,,,,,medium,BLOCKED_RIGHTS,seek individual witnesses/older edition,Modern source edition excluded,2026-08-11
1551,003,ORACULA SIBYLLINA,"Fragmentum, P. Flor. 3.389",P.Flor. 3.389,base-3; Papyri.info DCLP,Open DCLP transcription of exact papyrus found.,https://papyri.info/editions/p.flor/3/389,CC-BY-3.0,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries to DCLP,Not provider OCR,2026-08-11
1552,001,ORATIO JOSEPHI,Fragmenta,A.-M. Denis (1970),base-3; specialist repositories; web search,No open text found.,,,,,,medium,BLOCKED_RIGHTS,seek older collection/individual witnesses,,2026-08-11
1554,001,PAMPHILUS Epigr.,"Epigrammata, AG 7.201; 9.57",Anthologia Graeca,base-3; Perseus Greek Anthology TEI,Both loci in Paton TEI.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg7000.tlg001.perseus-grc7:7.201/,CC-BY-SA-4.0,,,,high,TEXT_OPEN_UNVERIFIED,compare loci,,2026-08-11
1555,001,PANCRATES Epic.,Fragmenta,E. Heitsch (1963),base-3; Papyri.info; specialist repositories,No complete reusable text; individual P.Oxy/BM witnesses require separate item lookup.,,,,,,medium,BLOCKED_RIGHTS,resolve each witness and rights,,2026-08-11
1555,002,PANCRATES Epic.,"Testimonium, FGrH #625",FGrH 3C,base-3; DFHG inventories; web search,No exact text found.,,,,,,low,EDITION_IDENTIFIED,find FGrH/concordance,,2026-08-11
1555,003,PANCRATES Epic.,"Fragmentum, FGrH #625",FGrH 3C,base-3; DFHG inventories; web search,No exact text found.,,,,,,low,EDITION_IDENTIFIED,find FGrH/concordance,,2026-08-11
1556,001,PANCRATES Epigr.,Fragmenta,Lloyd-Jones and Parsons (1983),base-3; specialist repositories; web search,No open edition found.,,,,,,medium,BLOCKED_RIGHTS,seek individual witnesses/older edition,,2026-08-11
1556,002,PANCRATES Epigr.,"Epigrammata, AG 6.117 6.356 7.653",Anthologia Graeca,base-3; Perseus Greek Anthology TEI,All cited loci in Paton TEI.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg7000.tlg001.perseus-grc6:6.117/,CC-BY-SA-4.0,,,,high,TEXT_OPEN_UNVERIFIED,compare loci,,2026-08-11
1557,001,PANYASSIS Epic.,Fragmenta epica,V. J. Matthews (1974),base-3; specialist repositories; web search,No open collection found.,,,,,,medium,BLOCKED_RIGHTS,seek witnesses/older collection,,2026-08-11
1557,002,PANYASSIS Epic.,"Testimonium, FGrH #440",FGrH 3B,base-3; DFHG inventories; web search,No exact text found.,,,,,,low,EDITION_IDENTIFIED,find FGrH/concordance,,2026-08-11
1557,003,PANYASSIS Epic.,Fragmenta epica,A. Bernabé (1987),base-3; specialist repositories; web search,No open collection found.,,,,,,medium,BLOCKED_RIGHTS,seek witnesses/older collection,,2026-08-11
1558,001,PAPIAS Scr. Eccl.,Fragmenta,Bihlmeyer and Schneemelcher (1970),base-3; Patrologia Graeca 5; patrologia-lib.ru,Greek fragment text is openly displayed but site license/provenance is not sufficient for reuse; PG 5 supplies a public-domain image source.,https://www.patrologia-lib.ru/patrolog/papias/fragment.htm,unclear,PG vol.5 scan is available from Wikimedia Commons.,https://commons.wikimedia.org/wiki/File:Patrologia_Graeca_Vol._005.pdf,Wikimedia marks its 1860 PG5 scan public domain/free of known restrictions.,medium,TEXT_OPEN_UNVERIFIED,verify complete Greek locus against PG5 col.1251ff,Do not ingest the displayed text without source comparison,2026-08-11
1559,001,BUCOLICUM,Pan et Echo (P. Vindob. 29801),E. Heitsch (1963),base-3; Papyri.info exact-ID attempt; specialist repositories,No exact open transcription located.,,,,,,medium,EDITION_IDENTIFIED,find Vienna holding record/image and transcription,,2026-08-11
1560,001,MATTHIAE TRADITIONES,Matthiae traditiones,E. Preuschen Antilegomena (1905),base-3; Internet Archive; De Gruyter,No TEI found; exact 1905 edition has IA images.,,,Complete digitized historical edition candidate.,https://archive.org/details/antilegomenadier00preu,Public-domain book; sample quality/provider terms unreviewed.,high,SCAN_CANDIDATE,inspect pp.13–15 then stage only if quality passes,Do not retain IA OCR,2026-08-11
1562,001,PARMENIDES Poet. Phil.,Testimonia,Diels/Kranz (1951),base-3; Internet Archive Diels; web search,No verified modern text; Diels historical predecessor is digitized.,,,Diels 1903 scan candidate.,https://archive.org/details/diefragmenteder01krangoog,Public-domain historical book; inspect relevant pages/quality.,high,SCAN_CANDIDATE,map 1951 testimony numbering to 1903,,2026-08-11
1563,001,PARMENION Epigr.,"Epigrammata, AG 5/7/9/11/16",Anthologia Graeca,base-3; Perseus Greek Anthology TEI,Cited AG loci in Paton TEI.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg7000.tlg001.perseus-grc6:5.33/,CC-BY-SA-4.0,,,,high,TEXT_OPEN_UNVERIFIED,compare all cited loci,,2026-08-11
1564,001,PARMENISCUS Gramm.,Fragmenta,M. Breithaupt (1915),base-3; library catalogues; web search,"No digitized full text found, only catalogue records.",,,,,,medium,EDITION_IDENTIFIED,search German library/IA scans by dissertation title,,2026-08-11
1565,001,[PARMENO] Epigr.,"Epigramma, AG 13.18",Anthologia Graeca,base-3; Perseus Greek Anthology TEI,Cited epigram in Paton TEI.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg7000.tlg001.perseus-grc10:13.18/,CC-BY-SA-4.0,,,,high,TEXT_OPEN_UNVERIFIED,compare locus,,2026-08-11
1566,001,PARMENO Gramm. et Iamb.,Fragmenta,J. U. Powell Collectanea Alexandrina (1925),base-3; specialist repositories; web search,No reusable text or scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate a lawful 1925 scan,,2026-08-11
1566,002,PARMENO Gramm. et Iamb.,Fragmentum,Lloyd-Jones and Parsons (1983),base-3; specialist repositories; web search,No reusable text found.,,,,,,medium,BLOCKED_RIGHTS,seek individual witness,,2026-08-11
1566,003,PARMENO Gramm. et Iamb.,Fragmenta,E. Dettori (2019),base-3; specialist repositories; web search,No reusable text found.,,,,,,high,BLOCKED_RIGHTS,seek earlier independent sources,,2026-08-11
