tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2746,008,NESTORIUS Scr. Eccl.,Apologia sive tragoedia sive historia (fragmenta ap. Evagrium),"Apologia sive tragoedia sive historia (fragmenta ap. Evagrium), ed. Loofs, op. cit., 203– 204. Q: 155: Theol. fr. 2a.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2746,009,NESTORIUS Scr. Eccl.,Logidia (fragmenta),"Logidia (fragmenta), ed. Loofs, op. cit., 217– 218. Cod: 114: Eccl.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2746,010,NESTORIUS Scr. Eccl.,Capita (fragmenta),"Capita (fragmenta), ed. Loofs, op. cit., 219– 220. Cod: 95: Eccl. fr. 6d–e.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2746,011,NESTORIUS Scr. Eccl.,Precatio contra inimicos [Sp.],"Precatio contra inimicos [Sp.], ed. Loofs, op. cit., 223. Q: 99: Eccl. NICAENETUS",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2746,012,NESTORIUS Scr. Eccl.,Sermones de mysterio epiphaniae (fragmenta duo ap. Maximum Confessorem) [Dub.],"Sermones de mysterio epiphaniae (fragmenta duo ap. Maximum Confessorem) [Dub.], ed. Loofs, op. cit., 223–224. Cod: 104: Homilet. fr. 9a–b.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2746,013,NESTORIUS Scr. Eccl.,Sermones (fragmenta),"Sermones (fragmenta), ed. F. Loofs, Nestoriana. Die Fragmenta des Nestorius, Halle: Niemeyer, 1905: 225–242, 245, 247, 248– 249, 251–252, 254, 259–260, 261–262, 263, 264, 265, 267–269, 271, 272–275, 276, 277– 278, 280–281, 282, 283, 284, 285–287, 289, 290–292, 293–294, 295–296, 297, 300, 301, 303, 309, 310, 312, 327–328, 333, 334, 335, 342–344, 346–347. Cod: 6,218: Homilet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2749,001,DALMATIUS Scr. Eccl.,Epistula ad synodum (CPG 5776),"Epistula ad synodum (CPG 5776), ed. E. Schwartz, Acta conciliorum oecumenicorum, vol. 1.1.7, Berlin: De Gruyter, 1929 (repr. Berlin: De Gruyter, 1962): x. Cod: 196: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2755,001,PROCLUS Scr. Eccl.,Homilia de incarnatione,"Homilia de incarnatione, ed. N. Constas, Proclus of Constantinople and the Cult of the Virgin in Late Antiquity [Supplements to Vigiliae Christianae 66. Leiden-Boston: Brill, 2003]: 164–179. Cod: 2,273: Hagiogr., Homilet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2755,002,PROCLUS Scr. Eccl.,De incarnatione domini,"De incarnatione domini, ed. Constas, op. cit., 198–203. Cod: 592: Hagiogr., Homilet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2755,003,PROCLUS Scr. Eccl.,Homilia in natalem diem domini,"Homilia in natalem diem domini, ed. Constas, op. cit., 226–237. Cod: 1,059: Hagiogr., Homilet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
