tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
9023,013,Thomas MAGISTER Philol. et Rhet.,"Oratio gratulatoria oecumenico patriarchae Niphoni, MPG 145: 389–396. Cod: 1,284: Encom., Orat","Oratio gratulatoria oecumenico patriarchae Niphoni, MPG 145: 389–396. Cod: 1,284: Encom., Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9023,014,Thomas MAGISTER Philol. et Rhet.,"Laudatio regis Cypri, MPG 145: 397–404. Cod: 1,221: Encom., Orat","Laudatio regis Cypri, MPG 145: 397–404. Cod: 1,221: Encom., Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9023,015,Thomas MAGISTER Philol. et Rhet.,"Epistulae, MPG 145: 404–425, 429–445. Cod: 7,541: Epist","Epistulae, MPG 145: 404–425, 429–445. Cod: 7,541: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9023,016,Thomas MAGISTER Philol. et Rhet.,"De subditorum officiis, MPG 145: 496– 548. Cod: 11,422: Orat","De subditorum officiis, MPG 145: 496– 548. Cod: 11,422: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9024,001,Isaac TZETZES Gramm.,De metris Pindaricis,"De metris Pindaricis, ed. A. B. Drachmann, Isaac Tzetzae de metris Pindaricis commentarius [Danske Videnskabernes Selskab, Hist.- filol. Meddelelser 9.3. Copenhagen: Host, 1925]. Cod: 15,009: Gramm.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9025,001,Manuel MOSCHOPULUS Gramm.,Scholia in Iliadem,"Scholia in Iliadem, ed. L. Bachmann, Scholia in Homeri Iliadem, pt. 1, Rostock: Adler, 1835: 1–52. Cod: Schol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9025,002,Manuel MOSCHOPULUS Gramm.,Scholia in Batrachomyomachiam (e cod. Ottoboniano gr. 150),"Scholia in Batrachomyomachiam (e cod. Ottoboniano gr. 150), ed. A. Ludwich, Moschopuli in Batrachomyomachiam commentarii, pt. 1 [Programm Königsberg. 1890]. Cod: Schol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9025,003,Manuel MOSCHOPULUS Gramm.,Scholia in Batrachomyomachiam (e cod. Ambrosiano H 22),"Scholia in Batrachomyomachiam (e cod. Ambrosiano H 22), ed. A. Ludwich, Moschopuli in Batrachomyomachiam commentarii, pt. 2 [Programm Königsberg. 1892]: 5–24. Cod: Schol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9025,004,Manuel MOSCHOPULUS Gramm.,Paraphrasis in Homeri Iliadem (lib. 1),"Paraphrasis in Homeri Iliadem (lib. 1), ed. S. Grandolini, ""La parafrasi al primo libro dell'Iliade di Manuel Moschopulos,"" in Studi di onore di Aristide Colonna [1982]: 134–149. Cod: 6,898: Comm.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9025,005,Manuel MOSCHOPULUS Gramm.,Scholia in Hesiodi opera et dies,"Scholia in Hesiodi opera et dies, ed. S. Grandolini, Commentarium in Hesiodi opera et dies, Rome, 1991: 1–154. Cod: 23,719: Schol. Gaisford, pp. 23–447 passim. Cf. SCHOLIA IN HESIODUM (5025 002).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
