tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2040,045,BASILIUS Caesariensis Theol.,"Prologus 8 (de fide), MPG 31: 676–692. Cod: 2,707: Eccl","Prologus 8 (de fide), MPG 31: 676–692. Cod: 2,707: Eccl.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,046,BASILIUS Caesariensis Theol.,"Prologus 5 (sermo asceticus) [Dub.], MPG 31: 881–888. Cod: 1,431: Eccl., Homilet","Prologus 5 (sermo asceticus) [Dub.], MPG 31: 881–888. Cod: 1,431: Eccl., Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,047,BASILIUS Caesariensis Theol.,"Prologus 4 (prooemium in asceticum magnum), MPG 31: 889–901. Cod: 1,973: Eccl","Prologus 4 (prooemium in asceticum magnum), MPG 31: 889–901. Cod: 1,973: Eccl.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,048,BASILIUS Caesariensis Theol.,"Asceticon magnum sive Quaestiones (regulae fusius tractatae), MPG 31: 901–1052. Cod: 24,267: Eccl. Cf. et 2040 050, 091, 092","Asceticon magnum sive Quaestiones (regulae fusius tractatae), MPG 31: 901–1052. Cod: 24,267: Eccl. Cf. et 2040 050, 091, 092.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,049,BASILIUS Caesariensis Theol.,"Prologus 3 (prooemium in regulas brevius tractatas), MPG 31: 1080. Cod: 205: Eccl","Prologus 3 (prooemium in regulas brevius tractatas), MPG 31: 1080. Cod: 205: Eccl.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,050,BASILIUS Caesariensis Theol.,"Asceticon magnum sive Quaestiones (regulae brevius tractatae), MPG 31: 1052–1305. Cod: 37,365: Eccl. Cf. et 2040 048, 091, 092","Asceticon magnum sive Quaestiones (regulae brevius tractatae), MPG 31: 1052–1305. Cod: 37,365: Eccl. Cf. et 2040 048, 091, 092.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,051,BASILIUS Caesariensis Theol.,"Regulae morales, MPG 31: 692–869. Cod: 29,505: Eccl","Regulae morales, MPG 31: 692–869. Cod: 29,505: Eccl.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,052,BASILIUS Caesariensis Theol.,"De baptismo libri duo, MPG 31: 1513– 1628. Cod: 21,148: Eccl","De baptismo libri duo, MPG 31: 1513– 1628. Cod: 21,148: Eccl.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,053,BASILIUS Caesariensis Theol.,"In Psalmum 28 (homilia 2) [Sp.], MPG 30: 72–81. Cod: 1,763: Homilet","In Psalmum 28 (homilia 2) [Sp.], MPG 30: 72–81. Cod: 1,763: Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2040,054,BASILIUS Caesariensis Theol.,"Homilia in Psalmum 37 [Sp.], MPG 30: 81–104. Cod: 4,014: Homilet","Homilia in Psalmum 37 [Sp.], MPG 30: 81–104. Cod: 4,014: Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
