tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0615,001,ASPASIUS Phil.,In ethica Nichomachea commentaria,"In ethica Nichomachea commentaria, ed. G. Heylbut, Aspasii in ethica Nicomachea quae supersunt commentaria [Commentaria in Aristotelem Graeca 19.1. Berlin: Reimer, 1889]: 1–186. Cod: 70,595: Comm., Phil.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local First1KGreek TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0615.tlg001.1st1K-grc1:1,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
5360,001,ASSISIAE REGNI HIEROSOLYMITA-,Assisiae (e cod. Par. Suppl. gr. 465),"Assisiae (e cod. Par. Suppl. gr. 465), ed. K. N. Sathas, Μεσαιωνικὴ Βιβλιοθήκη, vol. 6, Βενετία: Τύποις Φοίνικος, 1877: 3–246. ASSUMPTIO MOSIS Cod: 71964: Legal.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
5360,002,ASSISIAE REGNI HIEROSOLYMITA-,Assisiarum pars altera (e cod. Par. gr. 1390 [Colbert 4723]),"Assisiarum pars altera (e cod. Par. gr. 1390 [Colbert 4723]), ed. Sathas, op. cit., 249–497. Cod: 73517: Legal.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
1201,001,ASSUMPTIO MOSIS,Fragmenta,"Fragmenta, ed. A.-M. Denis, Fragmenta pseudepigraphorum quae supersunt Graeca [Pseudepigrapha Veteris Testamenti Graece 3. Leiden: Brill, 1970]: 63–67. Q: 404: Apocalyp., Pseudepigr.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
0814,x01,ASTERIUS Med.,"Fragmentum ap. Aëtium (lib. 7). CMG, vol. 8.2, p. 398. Cf. AËTIUS Med. (0718 007)","Fragmentum ap. Aëtium (lib. 7). CMG, vol. 8.2, p. 398. Cf. AËTIUS Med. (0718 007).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
2060,001,ASTERIUS Scr. Eccl.,Homiliae 1–14,"Homiliae 1–14, ed. C. Datema, Asterius of Amasea. Homilies i–xiv, Leiden: Brill, 1970: 7–15, 17–24, 27–37, 39–43, 45–52, 59–64, 71–78, 85–106, 115, 117, 119, 121, 123, 125, 127, 135–146, 153–155, 165–173, 183–194, 205–219. Cod: 41,776: Encom., Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2060,002,ASTERIUS Scr. Eccl.,Homilia 9 (ex Symeone Metaphraste),"Homilia 9 (ex Symeone Metaphraste), ed. Datema, op. cit., 114, 116, 118, 120, 122, 124, 126. Cod: 1,653: Encom., Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2060,003,ASTERIUS Scr. Eccl.,Homiliae 15–16,"Homiliae 15–16, ed. C. Datema, ""Les homélies XV et XVI d'Asterius d'Amasée,"" Sacris erudiri 23 (1978–79) 69–86. Cod: 4,684: Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2060,004,ASTERIUS Scr. Eccl.,Fragmenta homiliae in bonum Samaritanum,"Fragmenta homiliae in bonum Samaritanum, ed. Datema, op. cit., 90–92. Cod, Q: 547: Homilet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2060,005,ASTERIUS Scr. Eccl.,Fragmenta homiliae in Zacchaeum,"Fragmenta homiliae in Zacchaeum, ed. Datema, op. cit., 92–93. Cod, Q: 429: Homilet. Dup. MPG 104, 209.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
2060,006,ASTERIUS Scr. Eccl.,Fragmenta homiliae in servum centurionis,"Fragmenta homiliae in servum centurionis, ed. Datema, op. cit., 87. Cod, Q: 223: Homilet. Textus = MPG 104, 213–216.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
