tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0645,001,JUSTINUS MARTYR Apol.,Apologia,"Apologia, ed. E. J. Goodspeed, Die ältesten Apologeten, Göttingen: Vandenhoeck & Ruprecht, 1915: 26–77. Cod: 14,428: Apol. Dup. 0645 005.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0645/tlg001/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0645,002,JUSTINUS MARTYR Apol.,Apologia secunda,"Apologia secunda, ed. Goodspeed, op. cit., 78–89. Cod: 3,309: Apol. Dup. 0645 006. Pseudo-JUSTINUS MARTYR","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0645/tlg002/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0645,003,JUSTINUS MARTYR Apol.,Dialogus cum Tryphone,"Dialogus cum Tryphone, ed. Goodspeed, op. cit., 90–265. Cod: 52,006: Apol., Dialog.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0645/tlg003/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0645,004,JUSTINUS MARTYR Apol.,Fragmenta operum deperditorum,"Fragmenta operum deperditorum, ed. J. C. T. Otto, Corpus apologetarum Christianorum saeculi secundi, vol. 3, 3rd edn., Jena: Mauke, 1879: 250–264. Q: 686: Apol. frr. 1–20.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0645,005,JUSTINUS MARTYR Apol.,Apologia prima pro Christianis ad Antoninum Pium,"Apologia prima pro Christianis ad Antoninum Pium, ed. D. Minns and P. Parvis, Justin, Philosopher and Martyr, Apologies [Oxford Early Christian Texts. Oxford: Oxford University Press, 2009]: 80–268. Cod: 14,508: Apol. Textus = MPG 6, 328–440. Dup. 0645 001.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0645,006,JUSTINUS MARTYR Apol.,Apologia secunda pro Christianis ad senatum Romanum,"Apologia secunda pro Christianis ad senatum Romanum, ed. Minns and Parvis, op. cit., 270–322. Cod: 3,051: Apol. Textus = MPG 6, 441–469. Dup. 0645 002.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0646,001,Pseudo-JUSTINUS MARTYR,Oratio ad gentiles,"Oratio ad gentiles, ed. J. C. T. Otto, Corpus apologetarum Christianorum saeculi secundi, vol. 3, 3rd edn., Jena: Mauke, 1879 (repr. Wiesbaden: Martin Sändig, 1971): 2–18. Cod: 1,051: Apol., Orat.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0646,002,Pseudo-JUSTINUS MARTYR,Cohortatio ad gentiles,"Cohortatio ad gentiles, ed. Otto, op. cit., vol. 3, 3rd edn., 18–126. Cod: 10,931: Apol.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0646,003,Pseudo-JUSTINUS MARTYR,De monarchia,"De monarchia, ed. Otto, op. cit., vol. 3, 3rd edn., 126–158. Cod: 1,916: Apol.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,search item-level catalogues and lawful historical scans,Individual negative exact-ID check; no OCR used.,2026-08-11
0646,004,Pseudo-JUSTINUS MARTYR,Epistula ad Diognetum,"Epistula ad Diognetum, ed. Otto, op. cit., vol. 3, 3rd edn., 158–210. Cod: 2,600: Apol., Epist. Dup. EPISTULA AD DIOGNETUM (1350 001).","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA)",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0646/tlg004/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
