tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
9601,002,Joannes MACRYGIANNES Hist. et Epist.,Autobiographiae,,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
9601,003,Joannes MACRYGIANNES Hist. et Epist.,Collectio epistularum,,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
2339,001,MAEANDRIUS Hist.,"Fragmenta, FGrH #491: 3B:459–461. Epigr: Hist. frr. 1–9. fr. 1a–c: Inscr. Priene 37",,base-3 exact-URN lookup; Internet Archive FHG vol.2 catalogue query,No exact reusable Greek TEI verified.,,,Candidate FHG vol.2 scan matches Canon citation; rights require verification.,https://archive.org/details/fragmentahistori02mueluoft,1841 volume; metadata lacks explicit reuse statement,medium,EDITION_IDENTIFIED,verify pages and reuse rights before retrieval,No OCR or images downloaded.,2026-08-11
2339,002,MAEANDRIUS Hist.,"Fragmenta, FHG 2: 334–338. Q: 915: Hist. frr. 1–12. Quintus MAECIUS",,base-3 exact-URN lookup; Internet Archive FHG vol.2 catalogue query,No exact reusable Greek TEI verified.,,,Candidate FHG vol.2 scan matches Canon citation; rights require verification.,https://archive.org/details/fragmentahistori02mueluoft,1841 volume; metadata lacks explicit reuse statement,medium,EDITION_IDENTIFIED,verify pages and reuse rights before retrieval,No OCR or images downloaded.,2026-08-11
1474,001,Quintus MAECIUS Epigr.,"Epigrammata, AG: 5.114, 117, 130, 133; 6.33, 89, 230(?), 233; 9.249, 403, 411; 16.198. Q: 467: Epigr. AG 7.635: Cf. ANTIPHILUS Epigr. (0118 001)",,base-3 exact-URN lookup; Greek Anthology TEI content lookup,Cited AG epigrams require matching in open Anthology TEI; edition differs.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg7000.tlg001.perseus-grc8/,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,medium,OPEN_TEXT_DIFFERENT_EDITION,match cited epigrams and edition,No OCR or images downloaded.,2026-08-11
5002,001,MAGICA,Papyri magicae,,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,002,MAGICA,Papyri magicae (fragmenta Christiana),,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,003,MAGICA,Papyri magicae (ostraca),,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,004,MAGICA,Papyri magicae (tabulae),,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,006,MAGICA,"De paeonia (excerptum e cod. Petropol. Mus. Palaeogr. Acad. Scient., fol. 47v)",,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,007,MAGICA,"Περὶ θησαυροῦ ὅθεν οἱ παλαιοὶ νομίζονται χρηματίαι (e cod. Petropol. Mus. Palaeogr. Acad. Scient., fol. 53v)",,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,008,MAGICA,"Preces magicae Christianae (e cod. Petropol. Mus. Palaeogr. Acad. Scient., fol. 52)",,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
