tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2149,001,ERETES Hist.,"Fragmenta, FGrH #242","FGrH 2B, 1021",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,medium,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2150,001,THEODORUS Hist.,"Testimonium, FGrH #542","FGrH 3B, 526",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witness,"No third-party OCR used.",2026-08-11
2151,001,PRAXAGORAS Hist.,"Testimonium, FGrH #219","FGrH 2B, 948–949",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2151,002,PRAXAGORAS Hist.,"Fragmentum, FHG 4","FHG 4, 2–3",base-3; Internet Archive FHG catalog,"No open transcription found.",,,"Historical FHG volume 4 scan candidate covers the cited pages; image quality uninspected.",https://archive.org/details/fragmentahistori04mueluoft,"Public-domain historical edition; provider image reuse and quality unverified.",high,SCAN_CANDIDATE,inspect pp.2–3 before remote ingestion,"No provider OCR accepted.",2026-08-11
2152,001,BEMARCHIUS Hist.,"Testimonia, FGrH #220","FGrH 2B, 950",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2153,001,BION Math. et Phil.,Testimonia,"Diels and Kranz, Vorsokratiker 2, 6th ed. (1952), 251",base-3; Internet Archive Diels catalog,"No exact reusable 1952 text found.",,,"Historical predecessor scan candidate is available; comparison required.",https://archive.org/details/diefragmenteder02diel,"Public-domain historical edition; image quality unverified.",medium,SCAN_CANDIDATE,compare older Diels witness with 1952 locus and inspect images,"No provider OCR accepted.",2026-08-11
2154,001,CYLLENIUS Hist.,"Testimonium, FGrH #222","FGrH 2B, 950–951",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witness,"No third-party OCR used.",2026-08-11
2155,001,CALLISTION Hist.,"Testimonia, FGrH #223","FGrH 2B, 951",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2155,002,CALLISTION Hist.,"Fragmentum, FGrH #223","FGrH 2B, 951",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witness,"No third-party OCR used.",2026-08-11
2156,001,ELEAZAR Hist.,"Testimonium, FGrH #224","FGrH 2B, 951",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or compare linked Epistula Eleazari,"No third-party OCR used.",2026-08-11
2157,001,MAGNUS Hist.,"Testimonia, FGrH #225","FGrH 2B, 951–952",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2157,002,MAGNUS Hist.,"Fragmenta, FGrH #225","FGrH 2B, 952–954",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,medium,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2157,003,MAGNUS Hist.,"Fragmentum, FHG 4","FHG 4, 4–6",base-3; Internet Archive FHG catalog,"No open transcription found.",,,"Historical FHG volume 4 scan candidate covers the cited pages; image quality uninspected.",https://archive.org/details/fragmentahistori04mueluoft,"Public-domain historical edition; provider image reuse and quality unverified.",high,SCAN_CANDIDATE,inspect pp.4–6 before remote ingestion,"Older FHG witness; no provider OCR accepted.",2026-08-11
2158,001,EUTYCHIANUS Hist.,"Fragmentum, FGrH #226","FGrH 2B, 954",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witness,"No third-party OCR used.",2026-08-11
2158,002,EUTYCHIANUS Hist.,"Fragmentum, FHG 4","FHG 4, 6",base-3; Internet Archive FHG catalog,"No open transcription found.",,,"Historical FHG volume 4 scan candidate covers the cited page; image quality uninspected.",https://archive.org/details/fragmentahistori04mueluoft,"Public-domain historical edition; provider image reuse and quality unverified.",high,SCAN_CANDIDATE,inspect p.6 before remote ingestion,"No provider OCR accepted.",2026-08-11
2159,001,LEANDR(I)US Hist.,"Fragmenta, FGrH #492","FGrH 3B, 461–464",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,medium,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2160,001,PYRRHUS Hist.,"Fragmenta, FGrH #229","FGrH 2B, 973",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,medium,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2160,002,PYRRHUS Hist.,"Fragmenta, FHG 2","FHG 2, 461",base-3; Internet Archive FHG catalog,"No open transcription found.",,,"Historical FHG volume 2 scan candidate covers the cited page; image quality uninspected.",https://archive.org/details/fragmentahistori02unse,"Public-domain historical edition; provider image reuse and quality unverified.",high,SCAN_CANDIDATE,inspect p.461 before remote ingestion,"No provider OCR accepted.",2026-08-11
2161,001,THEODORUS Hist.,"Fragmentum, FGrH #230","FGrH 2B, 974",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witness,"No third-party OCR used.",2026-08-11
2162,001,ARATUS Hist.,"Testimonia, FGrH #231","FGrH 2B, 974–975",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2162,002,ARATUS Hist.,"Fragmenta, FGrH #231","FGrH 2B, 975–978",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,medium,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2162,003,ARATUS Hist.,"Fragmenta, FHG 3","FHG 3, 22–23",base-3; Internet Archive FHG catalog,"No open transcription found.",,,"Historical FHG volume 3 scan candidate covers the cited pages; image quality uninspected.",https://archive.org/details/cuafragmentahist03mull,"Public-domain historical edition; provider image reuse and quality unverified.",high,SCAN_CANDIDATE,inspect pp.22–23 before remote ingestion,"No provider OCR accepted.",2026-08-11
2163,001,Publius Cornelius SCIPIO Major Hist.,"Fragmentum, FGrH #232","FGrH 2B, 979–980",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,medium,EDITION_IDENTIFIED,locate lawful FGrH access or individual witness,"No third-party OCR used.",2026-08-11
2164,001,Publius Cornelius SCIPIO NASICA,"Fragmenta, FGrH #233","FGrH 2B, 981–982",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,medium,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
2165,001,Marcus Tullius CICERO Orat.,"Testimonia, FGrH #235 and #648","FGrH 2B, 987; 3C, 203",base-3; FGrH lookup,"No exact reusable Greek text found.",,,,,,low,EDITION_IDENTIFIED,locate lawful FGrH access or individual witnesses,"No third-party OCR used.",2026-08-11
