tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2040,x10,BASILIUS Caesariensis Theol.,"Contra Eunomii opinionem (fragmentum ex Aëtio) (in Doctrina patrum). Diekamp, pp. 88–89 (fr. 8). Cf. DOCTRINA PATRUM (7051 001)","Contra Eunomii opinionem (fragmentum ex Aëtio) (in Doctrina patrum). Diekamp, pp. 88–89 (fr. 8). Cf. DOCTRINA PATRUM (7051 001).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
2040,x11,BASILIUS Caesariensis Theol.,"Philocalia (e collectione Basilii et Gregorii Nazianzeni). Robinson, pp. 1–256; Junod (SC 226), pp. 130–314. Cf. ORIGENES Theol. (2042 020)","Philocalia (e collectione Basilii et Gregorii Nazianzeni). Robinson, pp. 1–256; Junod (SC 226), pp. 130–314. Cf. ORIGENES Theol. (2042 020).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
4495,001,BASILIUS Metropolita Theol.,"Prologus interpretationis sanctorum XII prophetarum, MPG 111: 412–416. Cod: 991: Theol","Prologus interpretationis sanctorum XII prophetarum, MPG 111: 412–416. Cod: 991: Theol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
9028,001,BASILIUS MINIMUS Scr. Eccl.,Commentarium in Nazianzeni orationes,"Commentarium in Nazianzeni orationes, ed. R. Cantarella, ""Basilio Minimo. II. Scolii inediti con introductione e note,"" Byzantinische Zeitschrift 26 (1926) 3–34. Cod: 9,019: Comm.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
9028,002,BASILIUS MINIMUS Scr. Eccl.,Commentarii in Gregorii Nazianzeni orationem XXXVIII,"Commentarii in Gregorii Nazianzeni orationem XXXVIII, ed. Th. S. Schmidt, Basilii Minimi in Gregorii Nazianzeni orationem XXXVIII commentarii, Turnhout: Brepols, 2001: 1–118 (even pages). Cod: 11,434: Comm.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
9028,003,BASILIUS MINIMUS Scr. Eccl.,Commentarii in Gregorii Nazianzeni orationem IV contra Julianum imperatorem,"Commentarii in Gregorii Nazianzeni orationem IV contra Julianum imperatorem, ed. G. Rioual, Basilii Minimi in Gregorii Nazianzeni orationes IV et V commentarii [Corpus Christianorum. Series Graeca 90. Turnhout: Brepols, 2019]: 4–82 (even pages). Cod: 6,684: Comm.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
9028,004,BASILIUS MINIMUS Scr. Eccl.,Commentarii in Gregorii Nazianzeni orationem V contra Julianum imperatorem,"Commentarii in Gregorii Nazianzeni orationem V contra Julianum imperatorem, ed. Rioual, op. cit., 86–144. Cod: 5,141: Comm.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
0941,x01,Julius BASSUS Med.,"Fragmenta ap. Galenum. K13.60, 278, 280–281, 1017–1018, 1033. Cf. GALENUS Med. (0057 076, 077)","Fragmenta ap. Galenum. K13.60, 278, 280–281, 1017–1018, 1033. Cf. GALENUS Med. (0057 076, 077).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
0941,x02,Julius BASSUS Med.,"Fragmentum ap. Oribasium. CMG, vol. 6.3, p. 98. Cf. ORIBASIUS Med. (0722 004)","Fragmentum ap. Oribasium. CMG, vol. 6.3, p. 98. Cf. ORIBASIUS Med. (0722 004).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
0941,x03,Julius BASSUS Med.,"Fragmentum ap. Aëtium (lib. 7). CMG, vol. 8.2, p. 355. Cf. AËTIUS Med. (0718 007)","Fragmentum ap. Aëtium (lib. 7). CMG, vol. 8.2, p. 355. Cf. AËTIUS Med. (0718 007).",Canon cross-reference,No independent acquisition: Canon directs material to host work.,,,No existing approved scan record in scan_sources.csv.,,,high,CROSS_REFERENCE,follow cited host; do not duplicate,Not a standalone target.,2026-08-11
