tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0059,010,PLATO Phil.,Philebus,"Philebus, ed. Burnet, op. cit., vol. 2, St PLATO II.11a–67b. Cod: 18,858: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,011,PLATO Phil.,Symposium,"Symposium, ed. Burnet, op. cit., vol. 2, St III.172a–223d. Cod: 17,353: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,012,PLATO Phil.,Phaedrus,"Phaedrus, ed. Burnet, op. cit., vol. 2, St III.227a–279c. Cod: 16,995: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,013,PLATO Phil.,Alcibiades i [Sp.],"Alcibiades i [Sp.], ed. Burnet, op. cit., vol. 2, St II.103a–135c. Cod: 11,181: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,014,PLATO Phil.,Alcibiades ii [Sp.],"Alcibiades ii [Sp.], ed. Burnet, op. cit., vol. 2, St II.138a–151c. Cod: 4,360: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,015,PLATO Phil.,Hipparchus [Sp.],"Hipparchus [Sp.], ed. Burnet, op. cit., vol. 2, St II.225a–232c. Cod: 2,402: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,016,PLATO Phil.,Amatores [Sp.],"Amatores [Sp.], ed. Burnet, op. cit., vol. 2, St I.132a–139a. Cod: 2,393: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,017,PLATO Phil.,Theages [Sp.],"Theages [Sp.], ed. Burnet, op. cit., vol. 3 (1903; repr. 1968) St I.121a–131a. Cod: 3,600: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,018,PLATO Phil.,Charmides,"Charmides, ed. Burnet, op. cit., vol. 3, St II.153a–176d. Cod: 8,322: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0059,019,PLATO Phil.,Laches,"Laches, ed. Burnet, op. cit., vol. 3, St II.178a– 201c. Cod: 7,937: Dialog., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
