tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
9022,009,Joannes TZETZES Gramm. et Poeta,Theogonia,"Theogonia, ed. I. Bekker, Ioannis Tzetzae Theogonia (ex codice Casanatensi), Berlin, 1841: 3–25. Cod: 5,579: Epic.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,010,Joannes TZETZES Gramm. et Poeta,Allegoriae in Homeri Iliadem,"Allegoriae in Homeri Iliadem, ed. J. F. Boissonade, Tzetzae Allegoriae Iliadis: accedunt Pselli Allegoriae quarum una inedit, Paris, 1851 (repr. Hildesheim: Olms, 1967): 1–340. Cod: 46,452: Epic., Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,011,Joannes TZETZES Gramm. et Poeta,Allegoriae in Homeri Odysseam (1–12),"Allegoriae in Homeri Odysseam (1–12), ed. H. Hunger, ""Johannes Tzetzes, Allegorien zur Odyssee Buch 1–12,"" Byzantinische Zeitschrift 49 (1956) 253–304. Cod: 14,849: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,012,Joannes TZETZES Gramm. et Poeta,Allegoriae in Homeri Odysseam (13–24),"Allegoriae in Homeri Odysseam (13–24), ed. H. Hunger, ""Johannes Tzetzes, Allegorien Zur Odyssee Buch 13–24,"" Byzantinische Zeitschrift 48 (1955) 11–38. Cod: 7,899: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,013,Joannes TZETZES Gramm. et Poeta,Carmina Iliaca,"Carmina Iliaca, ed. F. S. Lehrs (post I. Bekker), ""Joannis Tzetzae, Antehomerica, Homerica et Posthomerica,"" in F. Dübner and F. S. Lehrs (eds.), Hesiodi Carmina [Paris: Didot, 1840]: 3–34. Cod: 10,993: Epic., Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,014,Joannes TZETZES Gramm. et Poeta,Exegesis in Homeri Iliadem,"Exegesis in Homeri Iliadem, ed. M. Papathomopoulos, Ἐξήγησις Ἰωάννου Γραμματικοῦ τοῦ Τζέτζου εἰς τὴν Ὁμήρου Ἰλιάδα, Athens: Academy of Athens, 2007: 3–415. Cod: 58,488: Epic., Schol., Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,015,Joannes TZETZES Gramm. et Poeta,Scholia ad exegesin in Iliadem,"Scholia ad exegesin in Iliadem, ed. M. Papathomopoulos, op. cit., 417–460. Cod: 6,097: Schol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,016,Joannes TZETZES Gramm. et Poeta,Argumentum et allegoriae in Homeri Iliadem,"Argumentum et allegoriae in Homeri Iliadem, ed. P. Matranga, Anecdota Graeca e manuscriptorum bibliothecis Vaticana, Angelica, Barberiniana, Vallicelliana, Medicea, Vindobonensi deprompta, vol. I, Rome: C.A. Bertinelli, 1850: 1–223. Cod: 47,681: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,017,Joannes TZETZES Gramm. et Poeta,Versus iambici,"Versus iambici, ed. P. L. M. Leone, ""Ioannis Tzetzae Iambi,"" Rivista di studi bizantini e neoellenici 6/7 (1969–1970) 134–146. Cod: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9022,018,Joannes TZETZES Gramm. et Poeta,Allegoriae,"Allegoriae, ed. H. Hunger, ""Johannes Tzetzes, Allegorien aus der Verschronik,"" Jahrbuch der Österreichischen Byzantinischen Gesellschaft 4 (1955) 18–33. Cod: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
