tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
1172,001,ARCESILAUS Phil.,Fragmenta,"Fragmenta, ed. H. Lloyd-Jones and P. Parsons, Supplementum Hellenisticum, Berlin: De Gruyter, 1983: 42–43. Q: 70: Epigr. frr. 121–122.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
1172,x01,ARCESILAUS Phil.,Epigrammata (App. Anth.). Dup. 1172 001. Epigramma sepulcrale: App. Anth. 2.382: Cf. ANTHOLOGIAE GRAECAE APPENDIX (7052 002). Epigramma demostrativum: App. Anth. 3.56: Cf. ANTHOLOGIAE GRAECAE APPENDIX (7052 003),Epigrammata (App. Anth.). Dup. 1172 001. Epigramma sepulcrale: App. Anth. 2.382: Cf. ANTHOLOGIAE GRAECAE APPENDIX (7052 002). Epigramma demostrativum: App. Anth. 3.56: Cf. ANTHOLOGIAE GRAECAE APPENDIX (7052 003).,Canon cross-reference,No independent acquisition: Canon directs this material to a host work.,,,,,,high,CROSS_REFERENCE,follow cited host-work record; do not duplicate,This is not a standalone acquisition target.,2026-08-11
2608,001,ARCHEBULUS Poeta,Fragmentum,"Fragmentum, ed. H. Lloyd-Jones and P. Parsons, Supplementum Hellenisticum, Berlin: De Gruyter, 1983: 44. Q: 7: Poem. fr. 124. ARCHEDEMUS","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
1173,001,ARCHEDEMUS Phil.,Fragmenta,"Fragmenta, ed. J. von Arnim, Stoicorum veterum fragmenta, vol. 3, Leipzig: Teubner, 1903 (repr. Stuttgart: Teubner, 1968): 262– 264. Q: 818: Phil.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
0416,001,ARCHEDICUS Comic.,Fragmenta,"Fragmenta, ed. T. Kock, Comicorum Atticorum fragmenta, vol. 3, Leipzig: Teubner, 1888: 276–277. Q: 164: Comic. frr. 1–3.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
0416,002,ARCHEDICUS Comic.,Fragmenta,"Fragmenta, ed. A. Meineke, Fragmenta comicorum Graecorum, vol. 4, Berlin: Reimer, 1841 (repr. Berlin: De Gruyter, 1970): 435– 437. Q: 163: Comic.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
0416,003,ARCHEDICUS Comic.,Fragmenta,"Fragmenta, ed. R. Kassel and C. Austin, Poetae Comici Graeci (PCG), vol. 2, Berlin: De Gruyter, 1991: 533–536. Q: Comic. Διαμαρτάνων: fr. 1, p. 533. Θησαυρός: frr. 2–3, pp. 534–535. Incertae fabulae fragmentum: fr. 4, p. 536. Dup. partim 0416 001–002.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
4339,001,ARCHELAUS Alchem. et Poeta,Ἀρχελάου φιλοσόφου περὶ τῆς θείας τέχνης διὰ στίχων ἰάμβων (fort. auctore Heliodoro alchemista et poeta) (e cod. Casselano),"Ἀρχελάου φιλοσόφου περὶ τῆς θείας τέχνης διὰ στίχων ἰάμβων (fort. auctore Heliodoro alchemista et poeta) (e cod. Casselano), ed. G. Goldschmidt, Heliodori carmina quattuor ad fidem codicis Casselani [Religionsgeschichtliche Versuche und Vorarbeiten 19.2. Giessen: Töpelmann, 1923]: 50–59. Cod: 1,953: Alchem., Iamb. Cf. et HIEROTHEUS Alchem. et Poeta (4332 001). Cf. et HELIODORUS Alchem. et Poeta (4337 001). Cf. et THEOPHRASTUS Alchem. et Poeta (4338 001).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
1935,001,ARCHELAUS Hist.,"Testimonia, FGrH #123: 2B:629. NQ: Test","Testimonia, FGrH #123: 2B:629. NQ: Test.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; FGrH/FHG inventory",No explicit reusable transcription found for this fragment dossier.,,,,,,low,EDITION_IDENTIFIED,locate an unrestricted historical scan or map earlier witnesses,No provider OCR may be used.,2026-08-11
1935,002,ARCHELAUS Hist.,"Fragmenta, FGrH #123: 2B:630–631. Pap: Hist. fr. 6: P. Oxy. 2.218","Fragmenta, FGrH #123: 2B:630–631. Pap: Hist. fr. 6: P. Oxy. 2.218.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; FGrH/FHG inventory",No explicit reusable transcription found for this fragment dossier.,,,,,,low,EDITION_IDENTIFIED,locate an unrestricted historical scan or map earlier witnesses,No provider OCR may be used.,2026-08-11
0937,x01,ARCHELAUS Med.,Fragmentum ap. Galenum. K13.312. Cf. GALENUS Med. (0057 076),Fragmentum ap. Galenum. K13.312. Cf. GALENUS Med. (0057 076).,Canon cross-reference,No independent acquisition: Canon directs this material to a host work.,,,,,,high,CROSS_REFERENCE,follow cited host-work record; do not duplicate,This is not a standalone acquisition target.,2026-08-11
0570,001,ARCHELAUS Paradox.,Fragmenta,"Fragmenta, ed. A. Giannini, Paradoxographorum Graecorum reliquiae, Milan: Istituto Editoriale Italiano, 1965: 24–27. Q: Paradox.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
0570,002,ARCHELAUS Paradox.,"Epigramma, AG: 16.120. Q: 33: Epigr","Epigramma, AG: 16.120. Q: 33: Epigr.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
0570,003,ARCHELAUS Paradox.,Fragmenta,"Fragmenta, ed. H. Lloyd-Jones and P. Parsons, Supplementum Hellenisticum, Berlin: De Gruyter, 1983: 44–45. Q: 76: Epigr. frr. 125–129.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
0570,x01,ARCHELAUS Paradox.,"Epigrammata demonstrativa. App. Anth. 3.50–52: Cf. ANTHOLOGIAE GRAECAE APPENDIX (7052 003). Dup. partim 0570 001 (frr. 4–5), 003 (frr. 125–126, 129)","Epigrammata demonstrativa. App. Anth. 3.50–52: Cf. ANTHOLOGIAE GRAECAE APPENDIX (7052 003). Dup. partim 0570 001 (frr. 4–5), 003 (frr. 125–126, 129).",Canon cross-reference,No independent acquisition: Canon directs this material to a host work.,,,,,,high,CROSS_REFERENCE,follow cited host-work record; do not duplicate,This is not a standalone acquisition target.,2026-08-11
2303,001,ARCHELAUS Phil.,Testimonia,"Testimonia, ed. H. Diels and W. Kranz, Die Fragmente der Vorsokratiker, vol. 2, 6th edn., Berlin: Weidmann, 1952: 44–47. NQ: 1,074: Test. test. 1–18.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
2303,002,ARCHELAUS Phil.,Fragmenta,"Fragmenta, ed. Diels and Kranz, op. cit., 48. Q: 170: Phil. frr. 1–2.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,,,,medium,BLOCKED_RIGHTS,seek an older open edition or individual witness,The Canon edition is not treated as reusable without an explicit licence.,2026-08-11
