tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0062,055,LUCIANUS Soph.,Saturnalia,"Saturnalia, ed. Kilburn, op. cit., 88–138. Cod: 5,210: Dialog., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,056,LUCIANUS Soph.,Herodotus,"Herodotus, ed. Kilburn, op. cit., 142–150. Cod: 927: Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,057,LUCIANUS Soph.,Zeuxis,"Zeuxis, ed. Kilburn, op. cit., 154–168. Cod: 1,585: Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,058,LUCIANUS Soph.,Pro lapsu inter salutandum,"Pro lapsu inter salutandum, ed. Kilburn, op. cit., 172–188. Cod: 1,599: Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,059,LUCIANUS Soph.,Apologia,"Apologia, ed. Kilburn, op. cit., 192–212. Cod: 2,063: Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,060,LUCIANUS Soph.,Harmonides,"Harmonides, ed. Kilburn, op. cit., 216–224. Cod: 981: Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,061,LUCIANUS Soph.,Hesiodus,"Hesiodus, ed. Kilburn, op. cit., 228–236. Cod: 942: Dialog., Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,062,LUCIANUS Soph.,Scytha,"Scytha, ed. Kilburn, op. cit., 240–256. Cod: 1,835: Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,063,LUCIANUS Soph.,Hermotimus,"Hermotimus, ed. Kilburn, op. cit., 260–414. Cod: 14,263: Dialog., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,064,LUCIANUS Soph.,Prometheus es in verbis,"Prometheus es in verbis, ed. Kilburn, op. cit., 418–426. Cod: 1,018: Rhet.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,065,LUCIANUS Soph.,Navigium,"Navigium, ed. Kilburn, op. cit., 430–486. Cod: 5,416: Dialog., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,066,LUCIANUS Soph.,Dialogi mortuorum,"Dialogi mortuorum, ed. M. D. Macleod, Lucian, vol. 7, Cambridge, Mass.: Harvard University Press, 1961: 2–174. Cod: 11,650: Dialog., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,067,LUCIANUS Soph.,Dialogi marini,"Dialogi marini, ed. Macleod, op. cit., vol. 7, 178–236. Cod: 4,133: Dialog., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,068,LUCIANUS Soph.,Dialogi deorum,"Dialogi deorum, ed. Macleod, op. cit., vol. 7, 240–352. Cod: 7,877: Dialog., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,069,LUCIANUS Soph.,Dialogi meretricii,"Dialogi meretricii, ed. Macleod, op. cit., vol. 7, 356–466. Cod: 8,132: Dialog., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,070,LUCIANUS Soph.,Soloecista,"Soloecista, ed. Macleod, op. cit., vol. 8 (1967) 4–44. Cod: 1,835: Dialog., Rhet., Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0062,071,LUCIANUS Soph.,Podagra,"Podagra, ed. Macleod, op. cit., vol. 8, 324– 354. Cod: 1,795: Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0063,001,DIONYSIUS THRAX Gramm.,Ars grammatica,"Ars grammatica, ed. G. Uhlig, Grammatici Graeci, vol. 1.1, Leipzig: Teubner, 1883 (repr. Hildesheim: Olms, 1965): 5–100. Cod: 3,229: Gramm. Cf. ANONYMI GRAMMATICI Gramm. (0072 001).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0063,002,DIONYSIUS THRAX Gramm.,"Testimonium, FGrH #512: 3B:488. NQ: 39: Test","Testimonium, FGrH #512: 3B:488. NQ: 39: Test.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0063,003,DIONYSIUS THRAX Gramm.,"Fragmentum, FGrH #512: 3B:488. Q: 47: Hist","Fragmentum, FGrH #512: 3B:488. Q: 47: Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0063,004,DIONYSIUS THRAX Gramm.,Fragmenta,"Fragmenta, ed. K. Linke, Die Fragmente des Grammatikers Dionysios Thrax [Sammlung griechischer und lateinischer Grammatiker 3. Berlin: De Gruyter, 1977]: 13–33. Pap: 2,841: Gramm.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
