tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2952,003,DIONYSIUS Scr. Eccl.,Ad Heuresium et Pasicriten (fragmentum),"Ad Heuresium et Pasicriten (fragmentum), ed. W. A. Bienert, ""Neue Fragmente des Dionysius und des Petrus von Alexandrien aus Cod. Vatop. 236,"" Κληρονομία 5 (1973) DIONYSIUS 309. Cod",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2952,004,DIONYSIUS Scr. Eccl.,Commentarii in Ecclesiasten (fragmenta duo),"Commentarii in Ecclesiasten (fragmenta duo), ed. Bienert, op. cit., 310. Cod: Exeget. Cf. 2952 002.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2952,005,DIONYSIUS Scr. Eccl.,"Epistula ad Theodosium monachum, MPG 78: 205–208. Q: Epist","Epistula ad Theodosium monachum, MPG 78: 205–208. Q: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2952,006,DIONYSIUS Scr. Eccl.,"Epistula ad Ursenuphium lectorem, MPG 78: 901–904. Q: Epist","Epistula ad Ursenuphium lectorem, MPG 78: 901–904. Q: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2952,007,DIONYSIUS Scr. Eccl.,Epistula ad Paulum Samosatenum,"Epistula ad Paulum Samosatenum, ed. E. Schwartz, ""Eine fingierte Korrespondenz mit Paulus dem Samosatener,"" Sitzungsberichte der bayerischen Akademie der Wissenschaften, Philosoph.-phil. und hist. Kl. Heft 3 (1927) 3–9. Cod: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2953,001,DIONYSIUS Scr. Eccl.,Epistula ad Sabellianos,"Epistula ad Sabellianos, ed. C. L. Feltoe, The letters and other remains of Dionysius of Alexandria, Cambridge: Cambridge University Press, 1904: 176–182. Q: Epist. Cf. Opitz 2.1 , pp. 21–23 (Chapter 26.2.1). ATHANASIUS Theol. (2035 003).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2954,001,EPITAPHIUM FLAVIAE,Epitaphium Flaviae,"Epitaphium Flaviae, ed. E. Curtius and A. Kirchhoff, Corpus inscriptionum Graecarum 4, Berlin: Reimer, 1877 (repr. Hildesheim: Olms, 1977): 594 (no. 9595a). Epigr: Epitaph.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2954,002,EPITAPHIUM FLAVIAE,Epitaphium Flaviae,"Epitaphium Flaviae, ed. A. Ferrua, ""Questioni di Epigrafia Eretica Romana,"" Rivista di Archeologia Christiana 21–22 (1945) 186. Epigr: Epitaph. Dup. 2954 001.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2955,001,MELITIUS et MELITIANI Theol.,Epistulae Melitianorum,"Epistulae Melitianorum, ed. H. I. Bell, Jews and Christians in Egypt. The Jewish troubles in Alexandria and the Athanasian controversy, Oxford: Oxford University Press, 1924: 49–50, 58–61, 73–74, 76–78, 81–82, 86–87, 89–90. Pap: Epist. MELITO Epistle I (papyrus 1913, a. 334), pp. 49–50. Epistle II (papyrus 1914, a. 335?), pp. 58–59. Epistle III (papyrus 1914, a. 335?), pp. 59– 61. Epistle IV (papyrus 1915, a. 330–340), pp. 73–74. Epistle V (papyrus 1916, a. 330–340), pp. 76–77. Epistle VI (papyrus 1916, a. 330–340), p. 77. Epistle VII (papyrus 1916, a. 330–340), pp. 77–78. Epistle VIII (papyrus 1917, a. 330–340), pp. 81–82. Epistle IX (papyrus 1918, a. 330–340), pp. 86–87. Epistle X (papyrus 1919, a. 330–340), pp. 89–90.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2956,001,Sextus JULIUS AFRICANUS Hist.,Chronographiae (fragmenta),"Chronographiae (fragmenta), ed. M. J. Routh, Reliquiae sacrae, vol. 2, Oxford: Oxford University Press, 1846 (repr. Hildesheim: Olms, 1974): 238–308. Q: 7,281: Chronogr., Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2956,002,Sextus JULIUS AFRICANUS Hist.,Cesti (fragmenta),"Cesti (fragmenta), ed. J.-R. Vieillefond, Les ""Cestes"" de Julius Africanus, Florence: Sansoni, 1970: 103–187, 201–213, 225–255, 267–275, 285–291, 297, 303, 309, 317–323. Cod, Pap: 14,475: Magica, Med., Nat. Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2956,003,Sextus JULIUS AFRICANUS Hist.,Epistula ad Origenem,"Epistula ad Origenem, ed. W. Reichardt, Die Briefe des Sextus Julius Africanus an Aristides und Origenes [Texte und Untersuchungen 34.3. Leipzig: Hinrichs, 1909]: 78–80. Cod: 374: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2956,004,Sextus JULIUS AFRICANUS Hist.,Epistula ad Aristidem,"Epistula ad Aristidem, ed. Reichardt, op. cit., 53–62. Cod: 1,275: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2957,001,LUCIANUS Interpres Vet. Test. et Theol.,In Job 2.9–10 (fragmentum),"In Job 2.9–10 (fragmentum), ed. D. Hagedorn, Die Hiobkommentar des Arianers Julian [Patristische Texte und Studien 14. Berlin: DeGruyter, 1973]: 30–33. Cod: Exeget.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2957,002,LUCIANUS Interpres Vet. Test. et Theol.,Recensio veteris et novi testamenti,"Recensio veteris et novi testamenti, ed. B. M. Metzger, Chapters in the history of new testament. Textual criticism (The Lucianic recension of the Greek bible) [New testament tools and studies 4. Leiden: Brill, 1963]: 1–41. Cod: Exeget.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2958,001,MARCION Theol.,Antitheses,"Antitheses, ed. A. von Harnack, Marcion: Das Evangelium vom fremden Gott, 2nd edn. [Texte und Untersuchungen 45. Leipzig: Hinrichs, 1924]: 256*–313*. Q: Evangel.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2958,002,MARCION Theol.,Evangelium,"Evangelium, ed. von Harnack, op. cit., 183*– 240*. Q: Evangel.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2958,003,MARCION Theol.,Apostolicum,"Apostolicum, ed. von Harnack, op. cit., 67*– 127*. Q: Evangel.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2959,001,METHODIUS Episcopus Scr. Eccl.,Symposium sive Convivium decem virginum,"Symposium sive Convivium decem virginum, ed. H. Musurillo and V.-H. Debidour, Méthode d'Olympe. Le banquet [Sources chrétiennes 95. Paris: Éditions du Cerf, 1963]: 42–332. Cod: 28,328: Dialog., Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2959,002,METHODIUS Episcopus Scr. Eccl.,De libero arbitrio sive Περὶ τοῦ αὐτεξουσίου,"De libero arbitrio sive Περὶ τοῦ αὐτεξουσίου, ed. G. N. Bonwetsch, Methodius [Die griechischen christlichen Schriftsteller 27. Leipzig: Hinrichs, 1917]: 145–206. Cod: Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2959,003,METHODIUS Episcopus Scr. Eccl.,De resurrectione,"De resurrectione, ed. Bonwetsch, op. cit., 242–352, 368–371, 374–382, 403, 405, 410–416, 420. Cod: Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2959,004,METHODIUS Episcopus Scr. Eccl.,De lepra ad Sistelium,"De lepra ad Sistelium, ed. Bonwetsch, op. cit., 455–464, 466–467, 469. Cod: Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2959,005,METHODIUS Episcopus Scr. Eccl.,"De creatis (fragmenta ap. Photium, Bibl. cod. 235)","De creatis (fragmenta ap. Photium, Bibl. cod. 235), ed. Bonwetsch, op. cit., 493–500. Q: Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2959,006,METHODIUS Episcopus Scr. Eccl.,Adversus Porphyrium (fragmenta),"Adversus Porphyrium (fragmenta), ed. Bonwetsch, op. cit., 503–507. Q: Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
