tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
4350,178,ASTROLOGICA,"De dolore oculi dexteri (e cod. Vat. gr. 1056, fol. 73)","De dolore oculi dexteri (e cod. Vat. gr. 1056, fol. 73), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 80. Cod: 101: Astrol., Med.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,179,ASTROLOGICA,"Περὶ τοῦ εἰ τέλος ἕξει τὸ ζητούμενον εἴτε καὶ μὴ καὶ εἰ ταχέως ἢ βραδέως (e cod. Vat. gr. 1056, fol. 102)","Περὶ τοῦ εἰ τέλος ἕξει τὸ ζητούμενον εἴτε καὶ μὴ καὶ εἰ ταχέως ἢ βραδέως (e cod. Vat. gr. 1056, fol. 102), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 87. Cod: 106: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,180,ASTROLOGICA,"Περὶ πράξεως (e cod. Vat. gr. 1056, fol. 104v)","Περὶ πράξεως (e cod. Vat. gr. 1056, fol. 104v), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 88. Cod: 268: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,181,ASTROLOGICA,"Περὶ ὀνείρων (e cod. Vat. gr. 1056, fol. 116)","Περὶ ὀνείρων (e cod. Vat. gr. 1056, fol. 116), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 88–90. Cod: 565: Astrol., Onir.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,182,ASTROLOGICA,"Ἐκλογαὶ τῶν ἡμερῶν ἀπὸ τῶν τῆς Σελήνης μονῶν (e codd. Vat. gr. 1056, fol. 136 + Paris. gr. 2419, fol. 27)","Ἐκλογαὶ τῶν ἡμερῶν ἀπὸ τῶν τῆς Σελήνης μονῶν (e codd. Vat. gr. 1056, fol. 136 + Paris. gr. 2419, fol. 27), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 90–93. Cod: 567: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,183,ASTROLOGICA,"Αἱ ἀπὸ τῶν ζῳδίων ἐκλογαί (e cod. Vat. gr. 1056, fol. 136v)","Αἱ ἀπὸ τῶν ζῳδίων ἐκλογαί (e cod. Vat. gr. 1056, fol. 136v), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 93–94. Cod: 291: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,184,ASTROLOGICA,"Αἱ ἐκλογαὶ τῶν ἡμερῶν ἐκ τοῦ εἶναι τὴν Σελήνην εἰς ἕκαστον τῶν δώδεκα ζῳδίων, ἥτις ἐκλογή ἐστι καὶ πλατυτέρα (e cod. Vat. gr. 1056, fol. 137)","Αἱ ἐκλογαὶ τῶν ἡμερῶν ἐκ τοῦ εἶναι τὴν Σελήνην εἰς ἕκαστον τῶν δώδεκα ζῳδίων, ἥτις ἐκλογή ἐστι καὶ πλατυτέρα (e cod. Vat. gr. 1056, fol. 137), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 94–96. Cod: 759: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,185,ASTROLOGICA,"Περὶ τοῦ γνῶναι πότε φανήσεται κομήτης (e cod. Vat. gr. 1056, fol. 144)","Περὶ τοῦ γνῶναι πότε φανήσεται κομήτης (e cod. Vat. gr. 1056, fol. 144), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 97. Cod: 108: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,186,ASTROLOGICA,"Αἱ δὲ ιδʹ διαθέσεις τῶν πλανητῶν ἀστέρων ῥωμαϊστὶ καὶ ἀραβιστὶ ἔχουσιν οὕτως (e cod. Vat. gr. 1056, fol. 148v)","Αἱ δὲ ιδʹ διαθέσεις τῶν πλανητῶν ἀστέρων ῥωμαϊστὶ καὶ ἀραβιστὶ ἔχουσιν οὕτως (e cod. Vat. gr. 1056, fol. 148v), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 108–109. Cod: 581: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,187,ASTROLOGICA,"Ἡ δὲ ἑρμηνεία τῶν ἀσθενειῶν τῶν ἀστέρων ἐπὶ τε τοῖς γενεθλίοις καὶ ταῖς ἐρωτήσεσιν αἱ καὶ οὖσαι ἐναντίαι τῶν ῥηθεισῶν δυνάμεων τῶν ἀστέρων ἔχει οὕτως κατὰ τὸν Μούγνην (e cod. Vat. gr. 1056, fol. 150)","Ἡ δὲ ἑρμηνεία τῶν ἀσθενειῶν τῶν ἀστέρων ἐπὶ τε τοῖς γενεθλίοις καὶ ταῖς ἐρωτήσεσιν αἱ καὶ οὖσαι ἐναντίαι τῶν ῥηθεισῶν δυνάμεων τῶν ἀστέρων ἔχει οὕτως κατὰ τὸν Μούγνην (e cod. Vat. gr. 1056, fol. 150), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 110. Cod: 227: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,188,ASTROLOGICA,"Κρίσις Οὐάλεντος διὰ τὸν Μουχοῦμετ (e cod. Vat. gr. 1056, fol. 151v)","Κρίσις Οὐάλεντος διὰ τὸν Μουχοῦμετ (e cod. Vat. gr. 1056, fol. 151v), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 110–121. Cod: 3,571: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,189,ASTROLOGICA,"Περὶ ἱπποδρομίου (e cod. Vat. gr. 1056, fol. 177)","Περὶ ἱπποδρομίου (e cod. Vat. gr. 1056, fol. 177), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 127–128. Cod: 106: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,190,ASTROLOGICA,"Περὶ τοῦ πότε δεῖ λαμβάνειν γυναῖκα (e cod. ASTROLOGICA Vat. gr. 1056, fol. 177)","Περὶ τοῦ πότε δεῖ λαμβάνειν γυναῖκα (e cod. ASTROLOGICA Vat. gr. 1056, fol. 177), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 128. Cod: 72: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,191,ASTROLOGICA,"Fragmentum (e cod. Vat. gr. 1056, fol. 189)","Fragmentum (e cod. Vat. gr. 1056, fol. 189), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 128. Cod: 40: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,192,ASTROLOGICA,"Περὶ τῶν ζῳδίων τῶν ἀνακειμένων ἑνὶ ἑκάστῳ τῶν μορίων (e cod. Vat. gr. 1056, fol. 206)","Περὶ τῶν ζῳδίων τῶν ἀνακειμένων ἑνὶ ἑκάστῳ τῶν μορίων (e cod. Vat. gr. 1056, fol. 206), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 128–129. Cod: 194: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,193,ASTROLOGICA,"Περὶ νεφελοειδῶν (e cod. Vat. gr. 1056, fol. 206v)","Περὶ νεφελοειδῶν (e cod. Vat. gr. 1056, fol. 206v), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 129. Cod: 61: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,194,ASTROLOGICA,"Περὶ τοῦ γνῶναι τοὺς ἀστέρας τοὺς ἀπλανεῖς ποῖοι ἐξ αὐτῶν εἰσι φθοροποιοὶ καὶ ποιοῦντες κλιμακτῆρας (e cod. Vat. gr. 1056, fol. 210v)","Περὶ τοῦ γνῶναι τοὺς ἀστέρας τοὺς ἀπλανεῖς ποῖοι ἐξ αὐτῶν εἰσι φθοροποιοὶ καὶ ποιοῦντες κλιμακτῆρας (e cod. Vat. gr. 1056, fol. 210v), ed. Heeg, CCAG 5.3 (1910): 129– 130. Cod: 140: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,195,ASTROLOGICA,"Περὶ μεγέθων τῶν ἀστέρων (e cod. Vat. gr. 1056, fol. 211)","Περὶ μεγέθων τῶν ἀστέρων (e cod. Vat. gr. 1056, fol. 211), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 130. Cod: 63: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,196,ASTROLOGICA,"Περὶ τῆς τῶν δύο φωστήρων ἐν τῇ ἐκλείψει κακώσεως (e cod. Vat. gr. 1056, fol. 211)","Περὶ τῆς τῶν δύο φωστήρων ἐν τῇ ἐκλείψει κακώσεως (e cod. Vat. gr. 1056, fol. 211), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 130. Cod: 44: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
4350,197,ASTROLOGICA,"Περὶ τῆς κακώσεως τῆς Σελήνης (e cod. Vat. gr. 1056, fol. 211)","Περὶ τῆς κακώσεως τῆς Σελήνης (e cod. Vat. gr. 1056, fol. 211), ed. Heeg, Codices Romani, CCAG 5.3 (1910): 130. Cod: 78: Astrol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
