tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2720,014,Pseudo-EUSEBIUS Scr. Eccl.,"De adventu Joannis in infernum et de ibi inclusis (sermo 13) (e cod. Vat. gr. 1633), MPG 86.1: 509–526. Cod: 1,354: Homilet. Dup. partim 2720 013","De adventu Joannis in infernum et de ibi inclusis (sermo 13) (e cod. Vat. gr. 1633), MPG 86.1: 509–526. Cod: 1,354: Homilet. Dup. partim 2720 013.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,015,Pseudo-EUSEBIUS Scr. Eccl.,"De proditione Judae (sermo 14) (e cod. Vindob. theol. gr. 307), MPG 86.1: 525–536. Cod: Homilet. Dup. partim 2720 016–017, 035","De proditione Judae (sermo 14) (e cod. Vindob. theol. gr. 307), MPG 86.1: 525–536. Cod: Homilet. Dup. partim 2720 016–017, 035.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,016,Pseudo-EUSEBIUS Scr. Eccl.,"De proditione Judae (sermo 14) (e cod. Vat. gr. 1633), MPG 86.2: 525–536. Cod: Homilet. Dup. partim 2720 015, 017, 035","De proditione Judae (sermo 14) (e cod. Vat. gr. 1633), MPG 86.2: 525–536. Cod: Homilet. Dup. partim 2720 015, 017, 035.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,017,Pseudo-EUSEBIUS Scr. Eccl.,De proditione Judae (sermo 14) (e cod. Hierosol. Sab. 30),"De proditione Judae (sermo 14) (e cod. Hierosol. Sab. 30), ed. Hippolytus Monachus, ""Δύο λόγοι ἐπ’ ὀνόματι τοῦ Ἁγ. Ἰωάννου τοῦ Χρυσοστόμου,"" Νέα Σιών 20 (1925) 752–755. Cod: Homilet. Dup. partim 2720 015–016, 035.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,018,Pseudo-EUSEBIUS Scr. Eccl.,"In diabolum et Orcum (sermo 15) (e cod. Vat. gr. 1633), MPG 86.1: 383–406. Cod: 1,911: Homilet. Dup. partim 2720 019–020","In diabolum et Orcum (sermo 15) (e cod. Vat. gr. 1633), MPG 86.1: 383–406. Cod: 1,911: Homilet. Dup. partim 2720 019–020.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,019,Pseudo-EUSEBIUS Scr. Eccl.,"In diabolum et Orcum (sermo 15) (recensio altera) (e cod. Vindob. theol. gr. 307), MPG 86.1: 383–406. Cod: 2,600: Homilet. Dup. partim 2720 018, 020. EUSEBIUS","In diabolum et Orcum (sermo 15) (recensio altera) (e cod. Vindob. theol. gr. 307), MPG 86.1: 383–406. Cod: 2,600: Homilet. Dup. partim 2720 018, 020. EUSEBIUS",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,020,Pseudo-EUSEBIUS Scr. Eccl.,"In diabolum et Orcum (sermo 15) (recensio tertia) (e cod. Vindob. theol. gr. 284), MPG 86.1: 383–406. Cod: 1,518: Homilet. Dup. partim 2720 018–019","In diabolum et Orcum (sermo 15) (recensio tertia) (e cod. Vindob. theol. gr. 284), MPG 86.1: 383–406. Cod: 1,518: Homilet. Dup. partim 2720 018–019.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,021,Pseudo-EUSEBIUS Scr. Eccl.,"De die dominica (sermo 16) (olim sub auctore Joanne Chrysostomo), MPG 86.1: 413– 421. Cod: Homilet. Dup. partim 2720 022–023","De die dominica (sermo 16) (olim sub auctore Joanne Chrysostomo), MPG 86.1: 413– 421. Cod: Homilet. Dup. partim 2720 022–023.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,022,Pseudo-EUSEBIUS Scr. Eccl.,De die dominica (sermo 16) (e codd. Paris. gr. 929 + 947) (olim sub auctore Joanne Chrysostomo),"De die dominica (sermo 16) (e codd. Paris. gr. 929 + 947) (olim sub auctore Joanne Chrysostomo), ed. F. Nau, ""Notes sur diverses homélies pseudépigraphiques, sur les oeuvres attribuées à Eusèbe d'Alexandrie et sur un nouveau manuscrit de la chaîne contra severianos,"" Revue de l'Orient chrétien 13 (1908) 414–415. Cod: 226: Homilet. Dup. partim 2720 021, 023.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
2720,023,Pseudo-EUSEBIUS Scr. Eccl.,De die dominica (sermo 16) (e cod. Paris. gr. 769) (olim sub auctore Leontio Cyprio),"De die dominica (sermo 16) (e cod. Paris. gr. 769) (olim sub auctore Leontio Cyprio), ed. Nau, op. cit., 415–420. Cod: 1,385: Homilet. Dup. partim 2720 021–022.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,locate lawful edition or individual witnesses,No third-party OCR used.,2026-08-11
