tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
9094,001,Leonardus PHORTIUS Poeta,Tractatus de re militari (=Περὶ στρατιωτικῆς πραγματείας,"Tractatus de re militari (=Περὶ στρατιωτικῆς πραγματείας, ed. É. Legrand, Poème sur l'art militaire par Leonard Phortios [Collection de monuments pour servir à l'étude de la langue néo-hellénique 17. Paris: Librairie Honoré Champion, 1871]: 23–51. Cod: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9095,001,Marcus Antonius PHOSCOLUS Poeta,Φορτουνᾶτος,"Φορτουνᾶτος, ed. S. A. Xanthoudides, Μάρκου Ἀντωνίου Φώσκολου (1669) Φορτουνᾶτος, κωμῳδία ἀνέκδοτος τὸ πρῶτον ἐκ τοῦ αὐτογράφου τοῦ ποιητοῦ ἐκδιδομένη, Ἀθήνα: Ἐκδοτικός Οἶκος Ἐλευθερουδάκη, 1922: 26–218. Cod: Satura",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9095,002,Marcus Antonius PHOSCOLUS Poeta,Φορτουνᾶτος,"Φορτουνᾶτος, ed. A. Vincent, Μάρκου Ἀντωνίου Φώσκολου Φορτουνᾶτος, [Κρητικόν Θέατρον 2. Ἡράκλειο Κρήτης: Ἑταιρεία Ἱστορικῶν Μελετῶν, 1980]: 4–134. Cod: Satura Dup. 9095 001.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9096,001,MAXIMUS Peloponnesius Theol.,Enchiridium adversus Principatum Papae,"Enchiridium adversus Principatum Papae, ed. Patriarch Dositheus (Notaras), Ἐγχειρίδιον κατὰ τοῦ Σχίσματος τῶν Παπιστῶν. Συντεθὲν μὲν παρὰ τοῦ σοφωτάτου ἱερομονάχου Μαξίμου τοῦ Πελοποννησίου, Bucharest, 1690: 1–210. Cod: Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9096,002,MAXIMUS Peloponnesius Theol.,Λόγος στηλιτευτικὸς κατὰ Διονυσίου σκυλοσόφου,"Λόγος στηλιτευτικὸς κατὰ Διονυσίου σκυλοσόφου, ed. D. M. Sarros, ""Μαξίμου ἱερομονάχου τοῦ Πελοποννησίου Λόγος στηλιτευτικὸς κατὰ Διονυσίου τοῦ ἐπικληθέντος σκυλόσοφου καὶ τῶν συναποστησάντων αὐτῷ εἰς Ἰωάννινα ἐν ἔτει 1611,"" Ἠπειρωτικὰ Χρονικὰ 3 (1928) 188–210. Cod: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9096,003,MAXIMUS Peloponnesius Theol.,Exegesis ad Meletii Pegae homiliam contra Judaeos (e cod. Athen. Nat. Libr. 1896),"Exegesis ad Meletii Pegae homiliam contra Judaeos (e cod. Athen. Nat. Libr. 1896), ed. A. P. Nikolopoulou, ""Μαξίμου τοῦ Πελοποννησίου ἐξήγησις τοῦ Κατὰ Ἰουδαίων ἔργου τοῦ Μελετίου Πηγᾶ,"" Παρνασσὸς 37 (1995) 314–346. Cod: Exeget.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9097,001,Jacobus MELOETA Chronogr.,Ὁδοιπορικὸν,"Ὁδοιπορικὸν, ed. S. K. Papageorgiou, ""Ὁδοιπορικὸν Ἰακώβου Μηλοΐτη,"" Παρνασσὸς 6 (1882) 634–642. Cod: Chronogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9098,001,Jacobus TRIBOLES Poeta,Ἱστορία τοῦ Ταγιαπιέρα,"Ἱστορία τοῦ Ταγιαπιέρα, ed. É. Legrand, Histoire de Tagiapiera surcomite Vénitien Poëme grec en vers trochaïques rimés par Jacques Trivolis [Collection de monuments pour servir à l'étude de la langue et de la littérature néohelléniques 4. Αἴγινα: Τυπογραφεῖο Ἀνδρέου Κορομηλᾶ, 1875]: 26–46 (even pages). Cod: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9098,002,Jacobus TRIBOLES Poeta,Ἱστορία τοῦ Ταγιαπιέρα,"Ἱστορία τοῦ Ταγιαπιέρα, ed. J. Irmscher, Ἰάκωβος Τριβώλης. Ποιήματα [Berliner Byzantinistische Arbeiten 1. Berlin: Akademie-Verlag, 1956]: 34–60 (even pages). Cod: Poem. Dup. 9098 001.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9098,003,Jacobus TRIBOLES Poeta,Ἱστορία τοῦ ρέ τῆς Σκότζιας μέ τήν Ρήγισσα τῆς Ἐγγλιτέρας,"Ἱστορία τοῦ ρέ τῆς Σκότζιας μέ τήν Ρήγισσα τῆς Ἐγγλιτέρας, ed. Irmscher, op. cit., 64–94 (even pages). Cod: Poem.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9099,001,Joannes SANCTAMAURAS Scr. Eccl.,Metaphrasis actorum apostolorum (e cod. Patm. gr. 647),"Metaphrasis actorum apostolorum (e cod. Patm. gr. 647), ed. A. Kominis, ""Ἄγνωστον ἔργον τοῦ Κυπρίου ἀντιγραφέως κωδίκων Ἰωάννου Σανκταμαύρα,"" Δίπτυχα 1 (1979) 15–19. Cod: Transl.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9100,001,Basilius VATATZES Geogr.,Περιηγητικόν,"Περιηγητικόν, ed. É. Legrand, ""Voyages de Basile Vatace en Europe et en Asie,"" in Nouveaux Mélanges Orientaux, vol. 9 [Publications de l’École des langues orientales vivantes, IIe série 19. Paris: Ernest Leroux, 1886]: 185– 292. Cod: Geogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9101,001,Nicandrus NUCIUS Geogr. et Scr. Fab.,Fabulae Aesopi,"Fabulae Aesopi, ed. G. M. Parasoglou, Ἀνδρόνικος Νούκιος, Γεώργιος Αἰτωλός. Αἰσώπου Μύθοι: οἱ πρῶτες νεοελληνικὲς μεταφράσεις, Ἀθήνα: Ἑστία, 1993: 113–177. Cod: Fab., Transl. Cf. et AESOPUS et AESOPICA Scr. Fab. (0096)",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9101,002,Nicandrus NUCIUS Geogr. et Scr. Fab.,Peregrinationes sive Ἀποδημίαι,"Peregrinationes sive Ἀποδημίαι, ed. A. Jules de Foucault, Nicandre de Corcyre, Voyages, [Nouvelle collection de textes et documents publiée sous le patronage de l’Association Guillaume Budé. Paris: Les Belles Lettres, 1962]: 39–195. Q: Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
