tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
3287,006,Joannes EUGENICUS Theol.,Consolatio ad Constantinum Palaeologum,"Consolatio ad Constantinum Palaeologum, ed. Lampros, op. cit., 117–122. Cod: 1,615: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,007,Joannes EUGENICUS Theol.,Oratio ad imperatorem Constantinum Palaeologum,"Oratio ad imperatorem Constantinum Palaeologum, ed. Lampros, op. cit., 123–134. Cod: 3,461: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,008,Joannes EUGENICUS Theol.,Oratio ad imperatorem interrogantem [Dub.],"Oratio ad imperatorem interrogantem [Dub.], ed. Lampros, op. cit., 135. Cod: 211: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,009,Joannes EUGENICUS Theol.,Oratio ad Notaram,"Oratio ad Notaram, ed. Lampros, op. cit., 137–146. Cod: 2,711: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,010,Joannes EUGENICUS Theol.,Oratio ad Notaram interrogantem,"Oratio ad Notaram interrogantem, ed. Lampros, op. cit., 147–150. Cod: 1,190: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,011,Joannes EUGENICUS Theol.,Apologia ad imperatorem quasi de societate orthodoxorum,"Apologia ad imperatorem quasi de societate orthodoxorum, ed. Lampros, op. cit., 151–153. Cod: 638: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,012,Joannes EUGENICUS Theol.,Epistulae,"Epistulae, ed. Lampros, op. cit., 154–210, 315–323. Cod: 17,344: Epist.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,013,Joannes EUGENICUS Theol.,Versus epitaphii,"Versus epitaphii, ed. Lampros, op. cit., 211– 218. Cod: 1,002: Epigr.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,014,Joannes EUGENICUS Theol.,Oratio gratiosa,"Oratio gratiosa, ed. Lampros, op. cit., 271– 314. Cod: 13,142: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
3287,015,Joannes EUGENICUS Theol.,Epitaphius in aliquam Palaeologinam,"Epitaphius in aliquam Palaeologinam, ed. Lampros, op. cit., 136. Cod: 10: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check",No reusable complete Greek text found.,,,No existing approved scan record in scan_sources.csv.,,,medium,BLOCKED_RIGHTS,seek older open edition or individual witness,Canon edition not reusable without explicit licence.,2026-08-11
