tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
9035,001,Georgius TRAPEZUNTIUS Phil. et,Epistula ad Mehmed II de fide christianorum,"Epistula ad Mehmed II de fide christianorum, ed. A. Pertusi, La caduta di Costantinopoli, L'eco nel mondo, Verona: Fondazione Lorenzo Valla, 1976 (repr. Verona: Fondazione Lorenzo Valla, 1999): 72–78. Cod: 913: Epist. Cf. et Andronicus CALLISTUS Rhet. (3286 002). Cf. et LAMENTATIONES DE CAPTIVATIONE CONSTANTINOPOLIS (9037). Dup. partim 9035 002.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,002,Georgius TRAPEZUNTIUS Phil. et,De veritate christianorum fidei,"De veritate christianorum fidei, ed. Th. Khoury, Georges de Trébizonde. De la vérité de la foi des chrétiens [Corpus Islamo-Christianum. Series Graeca 1. Altenberge: CIS -Verlag, 1987]: 68–224. Cod: 23,111: Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,003,Georgius TRAPEZUNTIUS Phil. et,Epistula anonyma et responsio Georgii Trapezuntii,"Epistula anonyma et responsio Georgii Trapezuntii, ed. J. Monfasani, Collectanea Trapezuntiana: Texts, Documents and Bibliographies of George of Trebizond [Medieval and Renaissance Texts and Studies 25, Renaissance Text Series 8. Binghamton, New York: Center for Medieval and Early Renaissance Studies, 1984]: 128–130. Cod: 376: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,004,Georgius TRAPEZUNTIUS Phil. et,De gloria aeterna,"De gloria aeterna, ed. Monfasani, op. cit., 528–560. Cod: 14,267: Encom.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,005,Georgius TRAPEZUNTIUS Phil. et,Περὶ τῆς θειότητος Μανουὴλ,"Περὶ τῆς θειότητος Μανουὴλ, ed. Monfasani, op. cit., 570–573. Cod: 1,863: Encom.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,006,Georgius TRAPEZUNTIUS Phil. et,"Epistula ad Joannem Cuboclesium de processione spiritus sancti, MPG 161: 769–828. Cod: 13,451: Epist., Theol","Epistula ad Joannem Cuboclesium de processione spiritus sancti, MPG 161: 769–828. Cod: 13,451: Epist., Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,007,Georgius TRAPEZUNTIUS Phil. et,"De processione spiritus sancti et de una, sancta, catholica Ecclesia, MPG 161: 829– 868. Cod: 8,341: Epist., Theol","De processione spiritus sancti et de una, sancta, catholica Ecclesia, MPG 161: 829– 868. Cod: 8,341: Epist., Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,008,Georgius TRAPEZUNTIUS Phil. et,"Epistula ad Joannem VIII Palaeologum, MPG 161: 896–908. Cod: 2,544: Epist., Theol","Epistula ad Joannem VIII Palaeologum, MPG 161: 896–908. Cod: 2,544: Epist., Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9035,009,Georgius TRAPEZUNTIUS Phil. et,Introductio in Ptolemaei compositionem,"Introductio in Ptolemaei compositionem, ed. I. Skoura, ""Γεωργίου τοῦ Τραπεζουντίου Εἰσαγωγὴ εἰς τὴν μεγάλην τοῦ Πτολεμαίου σύνταξιν· μία ἀνέκδοτη πραγματεία ἀφιερωμένη στὸν Μωάμεθ Βʹ,"" ΝΕΥΣΙΣ 25 (2017) 43–48. Cod: 1,656: Math.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
9036,001,Papa SYNADINUS Chronogr.,Χρονικὸ τῶν Σερρῶν,"Χρονικὸ τῶν Σερρῶν, ed. P. Odorico, Conseils et mémoires de Synadinos, prêtre de Serrès en Macedoine (XVIe siècle), Paris-Athens: Editions de l' Association ""Pierre Belon"", 1996: 54–312. Cod: 44,383: Chronogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,No third-party OCR used.,2026-08-11
