tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
5002,028,MAGICA,Incantamenta hexametrica (J. P. Getty Mus.),,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,029,MAGICA,Tractati magici e codices Atheniensis,,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,030,MAGICA,Praecepta magica,,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
5002,031,MAGICA,Divinationes,,base-3 exact-URN lookup; Internet Archive/Google Books/library catalogue query,No exact reusable Greek TEI verified.,,,No rights-cleared exact scan verified.,,,medium,EDITION_IDENTIFIED,locate or verify a lawful edition,No OCR or images downloaded.,2026-08-11
9023,001,Thomas MAGISTER Philol. et Rhet.,Ecloga nominum et verborum Atticorum,,base-3 exact-URN lookup; Internet Archive/Google Books PG 145 catalogue query,No exact reusable Greek TEI verified.,,,Candidate PG 145 volume to locate; exact pages are supplied by Canon for items .009–.016.,https://archive.org/search?query=title%3A%28Patrologiae+cursus+completus%29+AND+volume%3A145,to be verified item by item,medium,EDITION_IDENTIFIED,identify a rights-cleared PG 145 scan and verify Canon page range,No third-party OCR or images used.,2026-08-11
9023,002,Thomas MAGISTER Philol. et Rhet.,Poemata de Arato [Dub.],,base-3 exact-URN lookup; Internet Archive/Google Books PG 145 catalogue query,No exact reusable Greek TEI verified.,,,Candidate PG 145 volume to locate; exact pages are supplied by Canon for items .009–.016.,https://archive.org/search?query=title%3A%28Patrologiae+cursus+completus%29+AND+volume%3A145,to be verified item by item,medium,EDITION_IDENTIFIED,identify a rights-cleared PG 145 scan and verify Canon page range,No third-party OCR or images used.,2026-08-11
9023,003,Thomas MAGISTER Philol. et Rhet.,Oratio de regno ad Andronicum II Palaeologum,,base-3 exact-URN lookup; Internet Archive/Google Books PG 145 catalogue query,No exact reusable Greek TEI verified.,,,Candidate PG 145 volume to locate; exact pages are supplied by Canon for items .009–.016.,https://archive.org/search?query=title%3A%28Patrologiae+cursus+completus%29+AND+volume%3A145,to be verified item by item,medium,EDITION_IDENTIFIED,identify a rights-cleared PG 145 scan and verify Canon page range,No third-party OCR or images used.,2026-08-11
9023,004,Thomas MAGISTER Philol. et Rhet.,Pro Demosthenem (olim sub auctore Aelio Aristide),,base-3 exact-URN lookup; Internet Archive/Google Books PG 145 catalogue query,No exact reusable Greek TEI verified.,,,Candidate PG 145 volume to locate; exact pages are supplied by Canon for items .009–.016.,https://archive.org/search?query=title%3A%28Patrologiae+cursus+completus%29+AND+volume%3A145,to be verified item by item,medium,EDITION_IDENTIFIED,identify a rights-cleared PG 145 scan and verify Canon page range,No third-party OCR or images used.,2026-08-11
9023,005,Thomas MAGISTER Philol. et Rhet.,Pro Cynaegeiro et Callimacho,,base-3 exact-URN lookup; Internet Archive/Google Books PG 145 catalogue query,No exact reusable Greek TEI verified.,,,Candidate PG 145 volume to locate; exact pages are supplied by Canon for items .009–.016.,https://archive.org/search?query=title%3A%28Patrologiae+cursus+completus%29+AND+volume%3A145,to be verified item by item,medium,EDITION_IDENTIFIED,identify a rights-cleared PG 145 scan and verify Canon page range,No third-party OCR or images used.,2026-08-11
9023,006,Thomas MAGISTER Philol. et Rhet.,Prosphonema ad magnum domesticum,,base-3 exact-URN lookup; Internet Archive/Google Books PG 145 catalogue query,No exact reusable Greek TEI verified.,,,Candidate PG 145 volume to locate; exact pages are supplied by Canon for items .009–.016.,https://archive.org/search?query=title%3A%28Patrologiae+cursus+completus%29+AND+volume%3A145,to be verified item by item,medium,EDITION_IDENTIFIED,identify a rights-cleared PG 145 scan and verify Canon page range,No third-party OCR or images used.,2026-08-11
